title,source,date,time,category,sub-category,content,url
"Terlibat Dalam Sinetron PPT Jilid 12, Dubes Amerika Akui Kerja Keras",kapanlagi.com,12 April 2019,15:34,SELEBRITI,-,"- Siapa yang udah rindu bulan Ramadan? Datangnya bulan penuh berkah ini tinggal menghitung hari lho. Berbagai acara televisi pun sudah bermunculan untuk menemani ibadah puasa nanti. Salah satu yang patut ditunggu adalah PARA PENCARI TUHAN JILID 12 yang akan tayang di SCTV.,Yup, untuk keduabelas kalinya, PARA PENCARI TUHAN akan hadir di layar kaca. Yang menarik nih, dalam salah satu episodenya nanti, KLovers bisa menyaksikan akting Duta Besar Amerika Serikat untuk Indonesia, Joseph Donovan Jr. Ia baru saja melakukan syuting bersama dengan para pemain PPT lainnya.,Diakui oleh Joseph, kesempatan berakting ini adalah sebuah kehormatan baginya. Ia merasa bahwa kemampuan aktinya masih non professional. Akan tetapi para kru sinetron PPT JILID 12 tetap memberikan kepercayaan padanya.,""Menurut saya, ini kerja keras sekali bagi saya. Namun ini juga pekerjaan yang penting juga ya untuk mengirim pesan ke seluruh dunia termasuk Indonesia dan Amerika Serikat tentang pentingnya moderasi dan toleransi,” lanjutnya.,Seperti dilansir Liputan 6, Joseph mengakui bahwa rupanya seni peran tidaklah mudah. Namun, ia bisa mengimbangi akting dari para pemain profesional seperti Dimas Anggara dan Haji Komar dalam sinetron produksi Demi Gisela Citra Sinema itu.,Joseph juga mengagumi tema toleransi yang diangkat dalam kisah PPT JILID 12 ini. Menurut Joseph, menyampaikan ke seluruh dunia termasuk Indonesia dan Amerika tentang pentingnya moderasi dan toleransi membutuhkan kerja keras baginya.,“Berakting di depan kamera ternyata susah juga ya. Cara saya menampilkan yang terbaik dengan mengamati para pemeran-pemeran lainnya, saya sangat bekerja keras untuk ini,” pungkasnya.,,,,,",https://www.kapanlagi.com/showbiz/sinetron/terlibat-dalam-sinetron-ppt-jilid-12-dubes-amerika-34terimakasih34-number-639596.html
"Sinopsis Sinetron 'ORANG KETIGA' Episode 632 Tayang Kamis, 11 April 2019",kapanlagi.com,12 April 2019,15:37,SELEBRITI,-,"- Novi menemui Putra di rumahnya, ia ingin mengajak Putra jalan menuju taman sambil menjemur Yura sebelum pergi ke kantor. Saat berjalan menuju taman bersama Putra, Novi bertanya apakah Putra sudah menghampiri seseorang yang dikatakan Aris mirip dengan Yuni dan apa benar dia itu memang Yuni. Putra menjawab bukan, karena sangat berbeda dan Novi pun lega.,Novi juga meminta maaf pada Putra karena telah menanyakan hal itu. Pasalnya Novi tidak bisa kehilangan Putra. Novi berpikir agar ia dapat mendesak Putra untuk segera menikahinya sebelum ia bertemu dengan Caca yang sebenarnya.,Afifah yang sedang bekerja di kantor Vino, kehilangan konsentrasi karena membayangkan pertemuan Rangga dan Nadia terus menerus. Hal itu membuat Afifah kesal dan pekerjaannya tidak maksimal bahkan salah. Vino pun melihat tingkah Afifah.,Vino yang membutuhkan Afifah untuk menangani event besar Dimas merasa ragu jika akan melimpahkan pekerjaan tersebut pada Afifah yang tidak konsentrasi saat itu. Vino bahkan menawarkan Afifah mengambil cuti hingga ia melahirkan. Namun Afifah menolak dan berbalik memarahi Vino yang meragukan kemampuan Afifah.,Akhirnya Vino mengajak Afifah bertemu dengan Dimas di ruang meeting. Disana Afifah menyanggupi dan mengatakan jika dirinya dapat mengendalikan semuanya. Termasuk untuk menghadapi pihak management artis dalam event Dimas yang diselenggarakan siang hari.,Saat Afifah berangkat menemui management artis. Rangga menelepon Afifah di mobil dan mengatkan jika nanti Afifah langsung saja menuju ke tempat dimana Rangga meeting dengan Nadya. Rangga tidak bisa menjemput Afifah karena ada meeting dadakan dengan klien dan lokasinya terlalu jauh jika Rangga harus mejemput Afifah, kemungkinan Rangga nanti justru terlambat. Sehingga Rangga memesankan taksi untuk Afifah.,Afifah terkejut dan teringat dalam hati jika dirinya harus menjaga Rangga dari Nadya, tetapi bagaimana caranya agar Afifah juga bisa menyelesaikan pekerjaan dari Vino. Pasalnya ia harus bertemu dengan management artis siang nanti dan Afifah pun cemas. Afifah memiluh untuk menjaga Rangga dan meninggalkan pekerjaannya karena takut Rangga semakin dekat dengan Nadya.,Afifah juga mengusap perutnya dan merasa ada dorongan dari si kembar agar Afifah menjaga ayah dari anak yang dikandungnya. Afifah bergegas pergi ke tempat meeting dan bertemu dengan Nadya. Di jalan ia juga memikirkan rencananya bertemu dengan management artis.,Sementara itu, Aris tampak mengendarai mobil menuju ke kantor. Ketika itulah Caca menunggu angkot yang mengarah ke kantor Dimas di halte, sayangnya angkota tak kunjung datang. Aris yang sempat melewati Caca tanpa sadar, melihat dari spion jika Caca tengah dalam kesulitan nunggu.,Ditambah petir menyambar dan pertanda akan turun hujan. Caca yang kehujanan, berusaha berteduh di halte. Aris tidak tega melihatnya, ia lantas memundurkan mobil dan membawa payung. Ia meminta Caca ikut dengannya, ia akan mengantarkan Caca sampai ke tempat tujuan namun Caca terkejut dan menolak.,Awalnya menolak dan mengucapkan terima kasih pada Aris untuk sendal yang kemarin. Caca yang merasa serba salah tetapi tidak ingin telat ke kantor, akhirnya menerima tawaran Aris. Roma dan Euis yang menuju ke warung di dekat sana sambil memakai payung, melihat Caca naik ke mobil Aris. Mereka terkejut dan cemas karena Aris semakin dekat dengan Caca, mereka pun panik.,Di dalam mobil Caca menemukan boneka Aris dari Rossy dan bertanya apakah boneka tersebut milik anak Aris. Aris tercekat dan menjawab jika boneka itu pemberian pacarnya yang telah pergi meninggalkannya. Caca terkejut, ia lantas bertanya apakah pacar Aris yang bernama Yuni?,Aris pun menatap Caca dengan berkaca-kaca, ia mengatakan jika pacarnya bernama Rossy bukan Yuni dan mereka bahkan sudah akan bertunangan lalu menikah. Caca pun bingung siapa Yuni tersebut, namun Aris menjawab itu bukan urusan Caca hingga merasa lancang dan minta maaf lalu terdiam. Caca masih saja melirik Aris sesekali karena tampak penasaran.,Aris berusaha mencairkan suasana dengan melemparkan banyak pertanyaan pada Caca. Seperti hubungan asmara, Caca berkata jika orang tuanya mengatakan tidak. Aris pun bingung mengapa harus kata orang tuanya, sedangkan Caca tertegun dan berubah menjadi sedih namun saat Aris bertanya mengapa ia hanya tersenyum dan mengelak.,Penulis: Annesa K. Ramadhany,,",https://www.kapanlagi.com/showbiz/sinetron/sinopsis-sinetron-orang-ketiga-episode-632-tayang-kamis-11-april-2019-08da47.html
Serunya Lee Sung Kyung Dan Ra Mi Ran Kejar-Kejaran di Trailer 'GIRLS COP',kapanlagi.com,12 April 2019,18:29,SELEBRITI,-,"-,- Film,mengunggah teaser pertamanya. Film,yang dibintangi oleh,dan,ini menceritakan tentang dua polisi perempuan yang melakukan penyelidikan terhadap kasus kejahatan,.,Dalam,Ra Mi Ran berperan sebagai seorang detektif legendaris yang kini bekerja di Pusat Pelayanan Publik Kepolisian Sungsan bernama Park Mi Young. Sementara itu, Lee Sung Kyung berperan sebagai Ji HYe, seorang polisi wanita pemarah yang harus bekerja di Pusat Pelayanan Publik karena skorsing.,,,,,,- Film buatan CJ Entertainment ini menceritakan perjuangan Park Mi Young dan Ji Hye mengungkap kasus bunuh diri seorang perempuan. Kasus bunuh diri ini berhubungan dengan bocornya video seks korban di dunia maya.,,,,,- Dalam teaser yang diunggah pada Rabu (10/4/2019) ini terlihat Ra Mi Ran dan Lee Sung Kyung melakukan adegan kejar-kejaran. Keduanya juga terlihat terlibat dalam perkelahian. Bahkan dalam salah satu cuplikan keduanya terlibat dalam kecelakaan mobil saat melakukan pengejaran",https://www.kapanlagi.com/korea/serunya-lee-sung-kyung-dan-ra-mi-ran-kejar-kejaran-di-trailer-girls-cop-1416a6.html
"Marah Besar Karena Pangeran William Selingkuh, Kate Middleton Ucap 1 Permintaan Ini",kapanlagi.com,12 April 2019,17:31,SELEBRITI,-,"- Rumor perselingkuhan,memang cukup membuat kehebohan. Sang Pangeran tampan ini dirumorkan berselingkuh dengan salah satu bangsawan kerajaan Inggris, Rose Hanbury.,Dikabarkan jika sang istri,,marah besar setelah mengetahui perselingkuhan tersebut. Terlebih lagi, diketahui jika Rose sejatinya adalah kawan dekat Kate.,,,,,,,,mengabarkan jika hubungan pertemanan Kate dan Rose hancur akibat perselingkuhan ini. Sumber dari The Sun mengatakan jika keduanya kini sudah tidak sedekat dulu.,,,,Dilaporkan pula oleh,bahwa Kate Middleton mengajukan sebuah permintaan kepada Pangeran William. Dirinya meminta Pangeran William untuk menghapus Rose dari lingkar pertemanan mereka.,",https://www.kapanlagi.com/showbiz/hollywood/marah-besar-karena-pangeran-william-selingkuh-kate-middleton-ucap-1-permintaan-ini-91b553.html
'Kita Berbeda' Grup Musik Anak Lalaila Kids Serukan Persatuan,kapanlagi.com,12 April 2019,19:35,SELEBRITI,-,"- Di tengah-tengah meredupnya lagu anak dari blantika musik Tanah Air, muncul nama,. Grup vokal beranggotakan 5 musisi cilik berbakat ini mencoba untuk menyapa para pecinta musik lewat karya-karya mereka.,Lalalila Kids beranggotakan,(12 tahun),,(9 tahun),,(7 tahun),,(11 tahun) dan,(14 tahun). Masing-masing dari mereka memiliki keunikan masing-masing karena tumbuh di lingkungan dan budaya yang berbeda pula.,Salah satu karya yang diperkenalkan Lalaila Kids adalah,. Seperti judulnya, lagu ini menyuarakan pesan pengingat yang menekankan pedoman 'Bhineka Tunggal Ika'. Lagunya sendiri penuh dengan keceriaan yang memang jadi ciri khas lagu anak pada umumnya.,""Berbeda, apa masalahnya? Anak-anak Indonesia, mari bersatu,"" ujar Jonathan Situmorang, salah satu personel Lalalila Kids.,juga dirilis pada momen yang tepat, yakni di tengah musim politik. Seperti diketahui, dalam beberapa waktu terakhir, Indonesia seakan terpecah belah karena masalah perbedaan pilihan Calon Presiden masing-masing.,Di bawah naungan label RPM (Royal Prima Musikindo), Lalalila Kids optimistis jika karya mereka bisa memberi warna baru bagi blantika musik Indonesia. Harapannya, karya-karya mereka juga bisa membangkitkan kejayaan lagu anak seperti beberapa dekade silam.",https://www.kapanlagi.com/showbiz/selebriti/kita-berbeda-grup-musik-anak-lalaila-kids-serukan-persatuan-1733e1.html
7 Pasangan Dalam Drama Ini Punya Hubungan Paling Sehat!,kapanlagi.com,12 April 2019,18:31,SELEBRITI,-,"- Drama Korea memang selalu menyuguhkan kisah-kisah romantis yang membuat para penggemarnya mengkhayal punya hubungan serupa. Meski begitu masing-masing drama tentu menampilkan bermacam-macam pasangan dengan karakter masing-masing.,Selayaknya pasangan dalam dunia nyata, ada banyak konflik yang harus dilalui oleh masing-masing pasangan. Beberapa di antaranya menujukkan hubungan yang sangat sehat, bahkan saat mengalami konflik. Nah, mengutip dari Soompi, berikut ini adalah 7 pasangan dalam drama yang punya hubungan paling sehat.,,,,,,,- Pasangan yang diperankan oleh,dan,ini menjadi salah satu pasangan dalam drama yang menunjukkan hubungan sehat. Pasalnya, pasangan ini dapat saling menunjukkan dukungan satu sama lain.,,,,,- Woo Seo Ri (,) dan Gong Woo Jin (,) sama-sama mengalami trauma di masa lalu. Woo Jin selalu merasa takut melukai orang-orang yang ada di sekitarnya. Inilah yang membuatnya justru tak mau ikut campur dengan kehidupan orang lain. Sedangkan, Seo Ri mengalami trauma karena mengalami kecelakaan di masa lalu.,,,,,- Pasangan ini mungkin menjadi favorite banyak orang. Pasalnya, selain melakukan hal-hal romantis, Book Joo (,) dan Joon Hyung (,) juga menjadi pasangan yang lucu dan menggemaskan. Interaksi keduanya terasa begitu manis bahkan untuk hal-hal yang sangat sepele.,,,,,- Pasangan ini mungkin menjadi pasangan yang paling jarang muncul satu scene. Namun pecinta drama tunnel tentu tak akan pernah lupa bagaimana Kwang Ho (,) menangis sambil meneriakkan nama Yeon Sook (,), istrinya.,,,,,- Meski berawal dari sebuah perjanjian, Se Hee (,) dan Ji Ho (,) akhirnya saling jatuh cinta. Keduanya memiliki kesadaran diri yang sangat baik dan melakukan komunikasi dengan cara yang benar.,,,,,- Drama ini menampilkan romansa yang sedikit rumit. Alur yang dipenuhi dengan misteri masa kecil dan urusan bisnis di perusahaan.,,,,,- Jika hubungan sehat selalu identik dengan nuansa damai tanpa pertengkaran, maka pasangan yang satu ini mungkin sedikit berbeda. KLovers yang telah menyaksikan drama ini tentu paham Dong Man (,) dan Ae Ra (,) tak pernah bisa bersama tanpa adanya pertengkaran.,",https://www.kapanlagi.com/korea/7-pasangan-dalam-drama-ini-punya-hubungan-paling-sehat-590931.html
"Ditodong '73 Questions', Kim Kardashian Ceritakan Anak Keempat, Paparazi & Idolanya",kapanlagi.com,12 April 2019,21:15,SELEBRITI,-,"-,kembali menjadi cover Vogue edisi Mei 2019. Tak hanya sendirian, Kim juga mengajak seluruh keluarganya kali ini. Pemotretan pun berlangsung di kediaman Kim di Calabasas.,Kali ini pebisnis satu ini mendapat kesempatan untuk menjalani '73 Questions'. Dalam video ini host Vogue memberikan 73 pertanyaan yang ingin diketahui publik. Salah satunya mengapa Kim dan,memilih nama unik untuk anak-anaknya.,"",punya pengaruh dalam menamai,, karena setelah ia mendengar kabar (kehamilan) ia langsung menanyai aku. Dan dia bilang itu jenius, itu amat membantu aku,"" jelas Kim dalam video itu.,,,,,Video berdurasi singkat ini coba menunjukkan sisi lain Kim Kardashian. Plus rumahnya yang amat indah, rumah serba putih ini ia sebut bergaya 'Minimal Monastery'. Kim juga membocorkan jenis kelamin anak yang akan lahir beberapa bulan lagi.,,,Wanita berjuluk pantat terindah ini menjadi incaran paparazzi. Bahkan sejak sebelum ia meraih kepopulerannya. Lantas bagaimana hubungan Kim dengan para 'pencuri gambar' ini?,,,Sang host memberi pertanyaan selanjutnya tentang sosial media dan banyak lagi. Namun yang menarik saat Kim ditanyain tentang tokoh yang menginspirasi kariernya.,,",https://www.kapanlagi.com/showbiz/hollywood/ditodong-73-questions-kim-kardashian-ceritakan-anak-keempat-paparazi-38-idolanya-8326ba.html
Angga Dwimas Sasongko dan Nicoline Bagi-Bagi Ilmu dengan Calon Content Creator,kapanlagi.com,12 April 2019,18:46,SELEBRITI,-,"- HP Indonesia meluncurkan program HP Mentorship Project pertama dengan mengundang para calon content creator di bidang fotografi dan film untuk mengirim ide-ide mereka. Mereka pun berkesempatan mendapatkan mentorship dari fotografer fesyen terkemuka Indonesia, Nicoline Patricia Malina, dan sutradara peraih penghargaan, Angga Dwimas Sasongko.,Program yang sudah berjalan sejak Januari ini bertujuan menginspirasi para content creator muda Indonesia. Para talenta muda yang 17-25 tahun bisa mengirimkan ide foto atau video mereka melalui akun media sosial HP Indonesia. Selama periode Januari sampai Maret, HP Mentorship Project telah menerima lebih dari 1.500 karya dari para content creator.,Program ini juga telah mengunjungi 4 universitas terkemuka di Tanah Air, seperti Universitas Indonesia dan Bina Nusantara, untuk bertemu langsung dengan para mahasiswa dan mengundang mereka untuk ikut serta di program ini.,“Tanggapan yang kami terima dari HP Mentorship Project menunjukkan semangat dan tingginya kreativitas anak muda Indonesia. Kami melihat bahwa peningkatan jumlah content creator berkualitas di Indonesia sejalan dengan peningkatan kontribusi PDB dari industri kreatif,” kata Hendry Widjaja, Chief Operating Officer HP Indonesia.,HP Mentorship Project merupakan bukti komitmen kami untuk mempersiapkan content creator Indonesia seraya memenuhi kebutuhan mereka. Ini adalah platform dimana mereka dapat belajar dari mentor terkemuka di industri kreatif. Mereka juga bisa mengekspresikan kreativitas mereka dengan inovasi tepercaya dan andal.,“Untuk membuat film yang bagus, talenta-talenta baru harus diberi kesempatan untuk bersinar. Menjadi bagian dari HP Mentorship Project ini, saya senang berbagi pengetahuan dan mempersiapkan talenta masa depan untuk industri film Indonesia yang sedang berkembang,"" ujar Angga, sang sutradara film.,""Menjadi seorang content creator saat ini sangat menjanjikan, namun Anda membutuhkan passion untuk meraih kesuksesan. Saya sendiri setelah mencoba beberapa kali, jatuh hati dengan fotografi. Berbagi pengalaman selama,bertahun-tahun telah menjadi suatu passion tersendiri untuk saya dan saya sangat senang bisa berbagi pengetahuan dan membimbing para finalis,” kata Nicoline, sang fotografer fesyen.,Baik Angga dan Nicholine tidak sabar membimbing pemenang bidang fotografi dari HP Mentorship Project. Workshop intensif ini diadakan pada tanggal 6 dan 7 April 2019 dengan 10 finalis yang dipilih oleh para mentor dalam kategori masing-masing.,Para finalis dipilih berdasarkan potensi ide-ide mereka, dan masing-masing finalis mendapatkan laptop HP Pavilion x360 serta berkesempatan untuk merealisaskan ide-ide mereka. Selama workshop 2 hari tersebut, para finalis fotografi ditugaskan oleh Nicoline untuk mengembangkan konsep dan mempresentasikan seri foto yang diambil ketika mengunjungi kawasan utama seperti stasiun MRT Bundaran HI. Sedangkan para finalis film ditugaskan oleh Angga membuat production book untuk proses produksi video mereka.,Production book tersebut melampirkan skenario naskah produksi, storyboard, daftar foto, survei hingga rencana anggaran. Pemenang HP Mentorship Project ini akan menerima bimbingan langsung dari Angga dan Nicoline hingga akhir April.,Selain bimbingan eksklusif, pemenang juga akan menerima dukungan dana dimana masing-masing memperoleh sebesar Rp10 juta dari HP Indonesia untuk merealisasikan konsep dan ide mereka.",https://www.kapanlagi.com/showbiz/selebriti/angga-dwimas-sasongko-dan-nicoline-bagi-bagi-ilmu-dengan-calon-content-creator-d847f0.html
Kim Kardashian Angkat Bicara Soal Kesehatan Mental Kanye West,kapanlagi.com,12 April 2019,20:06,SELEBRITI,-,"-,membuat sebuah pernyataan yang mengejutkan tentang kondisi mentalnya. Ia menyatakan bahwa dirinya tengah berjuang menghadapi gangguan bipolar. Namun, sebulan setelahnya saat mengunjungi Gedung Putih untuk bertemu Presiden Donald Trump, ia menyatakan bahwa ternyata ia salah didiagnosa, dan sudah cukup membaik setelah mendapat porsi tidur yang cukup.,Dalam sebuah wawancara dengan,,,buka suara tentang kondisi mental sang suami. Kardashian mengungkapkan bahwa Kanye West memang mengidap gangguan bipolar. Ia menambahkan bahwa kini sang suami telah menerima kondisinya itu.,""Ini adalah proses emosional. Saat ini, semuanya sangat tenang. Tapi kami bisa tentu bisa merasakan saat 'episode' datang, dan kami tahu bagaimana menanganinya,"" ujar Kardashian dikutip dari,, melalui,.,meski begitu, Kardashian mengungkapkan bahwa suaminya tak akan menjalani pengobatan. Kanye West ingin menjadi pelopor sebagai publik figur yang menjalani kehidupan normal dengan penyakit mental tanpa bergantung pada pengobatan.,""Baginya, menjalani pengobatan bukanlah sebuah pilihan, karena itu hanya akan mengubah siapa ia sebenarnya. Banyak melakukan perjalanan membuatnya kambuh, jadi ia tidak akan sering bepergian seperti dulu. tapi sejujurnya, aku tak ingin berbicara banyak untuknya, karena aku tak benar-benar tahu apa yang ada di pikirannya,"" jelas Kardashian.,Kardashian juga menyatakan bahwa dirinya akan selalu mendukung West. Namun ia juga akan memberi tahu sang suami jika ia memang telah melewati batas.",https://www.kapanlagi.com/showbiz/hollywood/kim-kardashian-angkat-bicara-soal-kesehatan-mental-kanye-west-b2dc34.html
PMUI Festival Hadirkan Artis Ternama dan Pesulam Professional Dunia,kapanlagi.com,13 April 2019,02:45,SELEBRITI,-,"- Sulam alis sudah menjadi tren masa kini bagi kaum hawa untuk mempercantik diri. Dari kalangan selebritis maupun sosialita, mereka rela membayar mahal agar tetap tampil sempurna setiap hari. Berkaitan dengan sulam alis pastinya tidak lepas dengan nama Koh Ali.,Seorang pria asal Pontianak yang sudah puluhan tahun menggeluti di bidang sulam alis. Bahkan, selama berkarir di dunia tersebut, Koh Ali juga sudah puluhan kali menyulam pasiennya di kalangan selebritis ternama di Tanah Air, seperti,,,,,,,,,hingga,.,""Kalau artis banyak banget yang udah dateng ke sini. Depe, Syahrini, Nikita Willy, banyak. Mau sulam alis atau bibir mereka datang ke sini,"" kata Koh Ali di studio Ali Tatto, Mangga Dua, Jakarta Barat, Jumat (12/4).,Selama terjun ke dunia kecantikan, Koh Ali terus mengembangkan tren make up terbaru, salah satunya adalah nose shading dan magic power blush. Ini salah satu tren make up yang dia ciptakan sendiri.,""Ini saya ciptain sendiri dan pertama kali di dunia. Tujuannya sih biar muka tetap kinclong saat bangun tidur,"" katanya.,Rencananya, nose shading dan magic power blush itu akan diluncurkan di acara Permanent make up Indonesia (PMUI) Festival. Acara perdana digelar selama tiga hari pada 26-28 Agustus 2019 mendatang di Pullman Hotel at Central Park, Jakarta Barat. Bukan hanya menghadirkan permanent make up dari Indonesia saja tapi juga dari berbagai negara.,""Ini salah satu mimpi besar saya, membuat sebuah festival permanent makeup terbesar dan pertama di Indonesia. Pastinya ini akan jadi perhatian seluruh dunia tertuju ke Indonesia. Indahnya keragaman budaya dan seni menghasilkan karya sulam yang sangat indah,"" ucapnya.,""Jadi saya gelar acara ini dan banyak pesulam dari berbagai negara bisa hadir. Dengan adanya acara ini diharapkan dapat meningkatkan keahlian, profesionalitas, kemandirian, networking dan kesuksesan untuk seluruh pesulam,"" sambungnya.,Di acara tersebut akan ada seminar dan live demo dari para pesulam profesional. Untk satu orang peserta dikenai biaya Rp 8,8 juta untuk tiga hari. Selain mengenalkan metode kecantikan, dalam acara ini Koh Ali juga mengenalkan destinasi wisata Indonesia.,""Artis-artis pasti datang. Siapa aja-nya saya belum bisa kasih tau. Yang pasti bakal banyak artis di acara ini,"" tandas Koh Ali.,,",https://www.kapanlagi.com/showbiz/selebriti/pmui-festival-hadirkan-artis-ternama-dan-pesulam-professional-dunia-a87392.html
"Tak Sesuai Prediksi, Asri Welas Harus Jalani Persalinan Lebih Awal!",kapanlagi.com,13 April 2019,07:01,SELEBRITI,-,"-,Dalam unggahannya pada Jumat (12/4/2019), Asri menyatakan bahwa proses persalinan tersebut meleset dari perkiraan awal. Keputusan tersebut diambil setelah dirinya melakukan pemeriksaan kandungan.,Sambil menangis Asri juga meminta doa agar operasi yang dijalankan berjalan dengan lancar. Ia berharap baik dirinya dan jabang bayi yang akan dilahirkannya selamat tanpa kurang suatu apapun.,""Prediksi melahirkan 29 April tapi ternyata harus maju, karena suatu hal. Doakan supaya Asri baik-baik, bayinya juga baik-baik,"" ucap Asri sambil menyeka air matanya.,Dalam unggahan lainnya Asri menyatakan bahwa dirinya kini sudah dalam penanganan dokter. Ia mengunggah foto bersama sang suami. Terlihat selang infus tertanam di salah satu tangannya.,""Di infus untuk menambah air ketuban asri Yang Kurang dan Disuntikan untuk menguatkan paru paru baby ku, terima kasih banyak teman teman ku sayang doakan lancar operasi senin pagi,"" tulis Asri dalam keterangan gambar tersebut.",https://www.kapanlagi.com/showbiz/selebriti/tak-sesuai-prediksi-asri-welas-harus-jalani-persalinan-lebih-awal-d94b90.html
"Rencana Pernikahan Kevin Aprilio, Tak Mau Pakai Uang Addie MS Sepeser Pun!",kapanlagi.com,14 April 2019,08:20,SELEBRITI,-,"- Setelaha menjalani beberapa hubungan pacaran, kini akhirnya,dikabarkan akan segera menikah. Kabar ini pun dikonfirmasi oleh,selaku ayah Kevin. Menurut musisi satu ini anaknya telah amat serius dengan sang kekasih.,""Kalo pernikahan Kevin, Kevin serius sekali sudah bersiap-siap dengan matang sekali,"" ujar Addie MS saat dijumpai di kawasan Kuningan, Jakarta Selatan, Jumat (12/4).,,,,Kevin akan menikahi kekasihnya yang bernama Vicci. Nampaknya keduanya memang telah mendapat restu dari orangtua. Meski demikian Addie MS tak ingin ikut campur terlalu dalam di urusan pernikahan ini.,,,,Kevin melamar Vicy Melanie saat liburan ke Korea. Romantisme pasangan satu ini sempat membuat iri banyak orang. Tak hanya romantis, Kevin juga mandiri soal biaya pernikahan, Addie mengaku tak 'ditodong' anak sulungnya sama sekali.,",https://www.kapanlagi.com/showbiz/selebriti/rencana-pernikahan-kevin-aprilio-tak-mau-pakai-uang-addie-ms-sepeser-pun-29d73f.html
"Tak Hanya Pandai Menyanyi, Eddy Kim Juga Jago Bermain Gitar number",kapanlagi.com,13 April 2019,22:10,KOREA,-,"- Eddy Kim adalah seorang penyanyi, pencipta lagu, dan juga gitaris asal Korea Selatan. Eddy ternyata jebolan ajang Superstar k4 juga lo dan Ia berhasil masuk top six. Eddy resmi debut pada 24 April 2014.,“2 years Apart” menjadi lagu awal Eddy debut di dunia music. Lagu ini merupakan bagian dari album mini The Manual. Kemudian, di tanggal 18 Juni Ia meluncurkan album repackage bertajuk “The Manual Ddeluxe Edition”.,Di album ini juga, lagu “Darling” menjadi pelengkap album repackage. Eddy Kim kembali meluncurkan albumnya di tahun 2015, berjudul “Sing Sing Sing”. Di album ini juga, Eddy membuat 2 musik video sekaligus yaitu “Apologize” dan “My Love”.,Di bulan Mei 2015, ia berduet dengan Solar dari girlband Mamamoo dengan judul lagu “Cofffe & Tea”. Di tahun yang sama, bulan November Ia kembali merilis 2 buah lagu “Empty Space” dan “Annie”.,Di bawah label Mystic98, Eddy terus melebarkan sayapnya di dunia musik. Pria kelahiran 23 November 1990 ini, menyukai gendre music K-pop dan R&B. Hebatnya lagi, hampir semua lagu Ia ciptakan sendiri lo.,Eddy Kim pernah mendapatkan penghargaan kategori Best New artis di Seoul Music Awards tahun 2015 lalu. Dan Ia pernah berpartisipasi di program Running Man episode 195. Eddy Kim juga pernah diajak BoA berduet di album ke-8 “Kis My Lips”.,Eddy menempuh pendidikanya di Berklee College of Music di Boston. Pria yang lahir di  Seoul, Korea Selatan ini memiliki nama asli Kim Jung-Hwan. Eddy Kim merupakan penyanyi solo Korea Selatan.,Eddy dikabarkan sebagai anak konglomerat, tapi Ia membatahnya. Tak mau terlihat sombong, pada kesempatan menjadi bintang tamu di acara 'Beatles Code 3D', pelantun 'The Manual' itupun mengklarifikasi kabar tersebut. Orang tua Eddy disebut-sebut memiliki resort ski dan lapangan golf di Kanada.,Karena orang tuanya sering bekerja ke luar negeri, membuat Eddy juga harus bersekolah disana. Penyanyi yang pandai memaikan gitar ini, ternyata suka masak lo. Pantas saja dia aktif membagikan foto-fotonya di Instagram pribadinya! (AVC),,",https://www.kapanlagi.com/korea/tak-hanya-pandai-menyanyi-eddy-kim-juga-jago-bermain-gitar-number-0ab285.html
"Kuliah di London, El Rumi Sudah Nyoblos Duluan!",kapanlagi.com,14 April 2019,16:41,SELEBRITI,-,"- Pemilihan Umum (Pemilu) sebentar lagi akan dilaksanakan serentak di Indonesia. Setiap warga negara Indonesia berhak menggunakan hak pilih mereka untuk menentukan pemimpin bangsa dan para wakil rakyat ke depannya. Jika di Indonesia, pemilu serentak akan dilaksanakan tanggal 17 April mendatang, di London, Inggris, para WNI telah menggunakan hak pilih mereka pada Sabtu (13/4/2019).,Salah satu WNI yang kini berada di London adalah Ahmad Jalaludin Rumi alias El Rumi. Putra Ahmad Dhani ini diketahui juga telah menggunakan hak pilihnya. Dalam foto yang diunggahnya melalui akun Instagram, El menunjukkan jari kelingkingnya yang terdapat bekas tinta berwarna ungu.,,,,,,- Dalam keterangan gambar yang diunggah pada Minggu (14/4/2019), El menyatakan bahwa ia telah menggunakan haknya sebagai warga negara Indonesia dalam pemilu kali ini. Ia juga menyatakan bahwa ini adalah kali pertama baginya untuk ikut serta menentukan presiden RI ke depannya.,,,,,El juga mengingatkan netizen yang telah memiliki hak suara untuk datang ke TPS pada 17 April mendatang. Kekasih Marsha Aruan ini juga berharap Indonesia memiliki pemimpin yang amanah ke depannya.,",https://www.kapanlagi.com/showbiz/selebriti/kuliah-di-london-el-rumi-sudah-nyoblos-duluan-0f2e2d.html
