title,source,date,time,category,sub-category,content,url
"5 Anak Tercantik dan Tertampan di Dunia, Membuat Mereka Tenar Sejak Kecil",tribunnews.com,10-Sep-19,18:07,Lifestyle,Lifestyle,"Tak lahir dari pasangan pesohor, anak-anak ini dikenal orang di seluruh penjuru dunia.,Mereka lahir dengan paras yang rupawan sehingga membuat banyak orang takjub.,Kini anak-anak ini sudah menjadi model merek-merek terkenal dunia., ,Kecantikan itu subyektif dan sering menjadi masalah kontroversi.,Beberapa menganggap standar kecantikan adalah bibir merah dan badan yang kurus.,Namun semua argumen memudar ketika anak-anak lahir dengan dibekali wajah yang rupawan dari Sang Pencipta.,Melansir dari Bright Side, berikut anak-anak yang, menawan mereka sejak lahir dan terkenal di hampir seluruh dunia.,Baru-baru ini, sebuah media di Inggris menetapkan seorang anak sebagai ""gadis paling cantik di dunia.""",https://www.tribunnews.com/lifestyle/2019/09/10/5-anak-tercantik-dan-tertampan-di-dunia-membuat-mereka-tenar-sejak-kecil
Andre Taulany Beli Harley Davidson Sportster Seharga Rp 400-an Juta Setelah Nabung Selama 25 Tahun,tribunnews.com,10-Sep-19,18:05,Seleb,Seleb," Artis multilatenta, , bisa dibilang sukses menjalani karir hingga bahtera rumah tangga.,Hal ini , ungkapkan melalui sebuah postingannya di Instagram saat membandingkan di masa lalu dirinya naik bus umum, sedangkan sekarang dirinya dan anaknya sudah bisa naik kendaraan pribadi.,""inget wkt kecil saya juga pernah kyk gini .. tp dulu saya di dlm bis umum ..,brgkt sendiri gk ditemenin org tua jadi tos2an klo ada penumpang yang baik saya dibangunin ..,tp klo pas lagi apes yaaa bablas sampe terminal terakhir bis nya ..,semangat ya nak .. semoga lelah mu menjadi keberhasilanmu kelak .. aamiin .. #loveofmylova,"" tulis akun,Selain dikenal sebagai komedian dan presenter, ternyata pundi-pundi kekayaan , sudah cukup banyak seperti yang terlihat dari hobi mengoleksi beberapa motor dan mobil di garasi rumahnya.,Mantan vokalis band Stinky ini bahkan mengaku sangat menginginkan motor gede (moge).,Hal ini , sampaikan melalui unggahan videonya di kanal YouTube, Taulany TV yang dirilis pada 10 September 2019.,Suami Rien Wartia Trigina itu juga sempat mengungkapkan jika dirinya sempat menabung selama 25 tahun demi bisa membeli moge.",https://www.tribunnews.com/seleb/2019/09/10/andre-taulany-beli-harley-davidson-sportster-seharga-rp-400-an-juta-setelah-nabung-selama-25-tahun
"Anaknya Dituduh Pelaku Bully Fathir Ahmad, Orang tua I: Anak Saya Enggak Tahu Apa-apa",tribunnews.com,10-Sep-19,18:08,Metropolitan,Metropolitan,"– Kepergian Fatir Ahmad, bocah berusia enam tahun yang meninggal karena di bully kawan-kawannya membuat para orang tua prihatin.,Orang tua dari anak sepermainan Fatir Ahmad tidak terima anaknya dianggap ikut membully Fatir.,Bahkan anaknya itu dituding melakukan kekerasan fisik terhadap Fatir Ahmad.,Suparno, orang tua anak berinisal I mengaku tertekan atas tuduhan yang diarahkan kepada anaknya itu.,Anaknya dituding membully Fatir Ahmad dengan cara menendang dan memukul., ,Lebih-lebih, peristiwa perundungan Fatir Ahmad sangat ramai di sosial media, bahkan menjadi viral.,Dikutip dari,Suparno mengaku kaget atas tuduhan yang diunggah di media sosial oleh Sri Ani Lestari, ibunda Fatir Ahmad.,Suparno yang bekerja sebagai kuli bangunan tersebut tidak memiliki,Sang istri juga tak mengerti menggunakan media sosial.,“Saya kaget, saya juga dikasih tahu tetangga sini saja kalau itu viral, saya soalnya enggak main medsos, orang,saya cuma,begini, sama istri juga enggak ngerti main itu,"" kata Suparno ketika ditemui di kediamannya, di Jalan Hankam RT 4/RW5, Keluarahan Jatimelati, Kecamatan Pondokmelati, Kota ,.",https://www.tribunnews.com/ramadan/2019/09/10/anaknya-dituduh-pelaku-bully-fathir-ahmad-orang-tua-i-anak-saya-enggak-tahu-apa-apa
Mitha The Virgin Sedih Dengar Republik Cinta Management Milik Ahmad Dhani Bangkrut,tribunnews.com,10-Sep-19,18:08,Seleb,Seleb," , atau dikenal dengan Mita The Virgin, miris mendengar kabar manajemen artis milik ,, yakni ,, mengalami bangkrut.,Ia juga menjawab kabar jika artis di manajemen tersebut satu persatu hengkang.,“Agak sedikit sedih sih dengarnya. Ada yang bilang katanya gara-gara Mas Dhani bangkrut terus ditinggalin artisnya. Buat aku itu agak sedikit menyakitkan bahasanya,” kata Mitha ditemui di kawasan Tendean, Jakarta Selatan, Selasa (10/9/2019).,Mitha The Virgin, mengaku telah mengundurkan diri dari RCM. Bersama duo Black Champagne, kini ia berada di manajemen Marindo. , ,Namun, ia sebelumnya meminta izin kepada Dhani yang kini masih berada di dalam tahanan. Dhani pun mengizinkannya.,“Terus bukan gara-gara Mas Dhani sudah kasus, bangkrut atau apa, enggak sama sekali. Alhamdulillah hubungan kita baik, Mas Dhani pun welcome.”,Mitha The Virgin juga meluruskan, jika kontrak dirinya bergabung di RCM yakni selama 10 tahun. Meskipun ia telah mengenal Dhani sejak 2006 lalu, namun ia resmi bergabung di RCM pada 2009.,“Jadi enggak ada istilah mantan bos karena kita keluarga semua,” katanya.",https://www.tribunnews.com/seleb/2019/09/10/mitha-the-virgin-sedih-dengar-republik-cinta-management-milik-ahmad-dhani-bangkrut
"Kemenpora Beri Penghargaan kepada Atlet Berprestasi, MantanAtlet, Wasit Hingga Pembina Olahraga",tribunnews.com,10-Sep-19,18:09,Sport,Sport," – Dalam acara malam perayaan , yang ke-36 di tepi Sungai Martapura, Menara Pandang Siring, Banjarmasin, Kalimantan Selatan, Minggu (8/9/2019) Kemenpora turut memberikan penghargaan kepada atlet berprestasi, mantan atlet, wasit dan pembina yang fokus di dunia olahraga.,Penghargaan ini diberikan secara simbolik oleh Menpora, , kepada 20 insan olahraga.,“Selamat kepada pahlawan olahraga, wasit, pelatih, penggerak olahraga masyarakat yang telah menerima penghargaan ini,” kata Menpora.,Lebih lanjut, Menpora mengatakan pemerintah akan terus memberikan apresiasi kepada para atlet dan pahlawan-pahlawan olahraga tanah air.,“Kita semua tahu bahwa bendara merah putih berkibar dan lagu Indonesia Raya berkumandang di luar negeri  karena dua hal yaitu saat Presiden berkunjung dan saat ini atlet-atlet berhasil meraih medali emas di ajang internasional. Di situlah sesungguhnya pemerintah ingin memberikan terus memberikan penghargaan,” ujarnya.,“Tentu, penghargaan yang diberikan ini tidak cukup dengan apa yang sudah mereka lakukan, karena itu, masyarakat Indonesia, siapapun dia, perlu memberikan apresiasi kepada para atlet. Karena para atlet  tidak hanya berjuang untuk dirinya dan  keluarga tapi lebih dari pada itu para atlet berjuang untuk martabat bangsa Indonesia. Berjuang untuk merah putih,” sambungnya.,Tidak cukup hanya pemerintah pusat dan daerah yang menyiapkan  penghargaan tapi semua masyarakat Indonsia harus betul-betul menyiapkan penghargaan kepada atlet pelatih, tenaga keolahragaan dan tentu orang-orang yang berjasa untuk mengibarkan merah putih.,Lebih dari pada itu, Menpora juga mengajak masyarakat untuk menyambut dengan gegap gempita  pahlawan-pahlawan kita saat tiba di tanah air setelah mereka berjuang untuk Indonesia.,Turut hadir Gubernul Kalimantan Selatan Sahbirin Noor, Deputi Pembudayaan Olahraga ,, para pejabat eselon I dan II, Kemenpora, Bupati Walikota seluruh Kalimantan, perwakilan kementerian/lembaga.",https://www.tribunnews.com/sport/2019/09/10/kemenpora-beri-penghargaan-kepada-atlet-berprestasi-mantanatlet-wasit-hingga-pembina-olahraga
Berbagi Pengalaman Cara Sukses Menjadi Entrepreneur Digital di Universitas Multimedia Nusantara,tribunnews.com,10-Sep-19,18:10,Regional,Regional," - Industri kreatif semakin berkembang dengan berbasis pada internet.,Perkembangannya akan menggeser atau menambah kebutuhan pokok manusia yang hanya sandang, pangan, dan papan.,Endah Lestari, Chief Operation Officer (COO) KiosTix mengatakan, di masa depan menonton konser, bermain game dan traveling juga jadi kebutuhan pokok.,""Untuk itu dibutuhkan entrepreneur generasi milenial di bidang ini,” ujarnya saat menjadi pembicara dalam diskusi di ,, Tangerang ,, Senin (9/9/2019).,Endah meyakini, industri kreatif dan hiburan -seperti konser musik, event olahraga, pertunjukan seni, aplikasi dan game developer, film, festival seni, MICE (meeting, incentive, conference, exhibition), dan pariwisata- diperkirakan akan terus mengalami pertumbuhan pesat saat ini dan di masa-masa mendatang.,Pertumbuhan pesat itu terutama ditopang oleh perkembangan teknologi digital dan internet yang kini telah menjadi kebutuhan utama setiap orang.,""Saat ini, lebih 171 juta atau 64,8% orang Indonesia merupakan pengguna internet aktif yang sudah aware e-commerce dan transaksi digital,"" katanya.,Dalam kesempatan itu, Endah menceritakan, berbagai tren terbaru industri hiburan dan manajemen tiket dibahas dalam diskusi mulai pengalaman KiosTix menangani event-event besar skala global dan nasional.,Juga perkembangan teknologi digital dalam manajemen event, peluang kerja dalam industri hiburan, dan entrepreneurship dalam industri kreatif.,Cinthya Tania, Partnership Coordinator of Skystar Ventures mengatakan, seminar ini merupakan salah satu rangkaian dari program Entrepreneurship Development hasil kolaborasi dari Skystar Ventures dan ,.,""Kami memilih KiosTix sebagai narasumber untuk berbagi pengetahuan kepada mahasiswa mengenai perjalanan membangun bisnis dengan memanfaatkan teknologi digital,” ujarnya. ,Andhika Soetalaksana, Vice President Partnership dan Business Development KiosTix mengatakan, diskusi ini bagus bagi generasi milenial.,""Karena juga diberikan wawasan praktis bagaimana cara step by step memulai dan membangun entrepreneurship start-up digital,” ujarnya.",https://www.tribunnews.com/regional/2019/09/10/berbagi-pengalaman-cara-sukses-menjadi-entrepreneur-digital-di-universitas-multimedia-nusantara
"Bikin Keributan di Hotel Candidasa, Belasan Aparat Diturunkan Atasi Seorang Bule Belanda",tribunnews.com,10-Sep-19,18:10,Regional,Regional,"Selasa, 10 September 2019 11:41, ,dok/ist,PEMBINAAN - Satpol PP Karangasem bersama pegawai puskesmas mendatangi hotel yang ditempati Sandra, Senin (9/9/2019). Petugas memberi pembinaan kepada yang bersangkutan. , , - Seorang Warga Negara Asing (WNA) asal Belanda, Sandra, membuat keributan di salah satu hotel sekitar Candidasa, Kecamatan Manggis, Karangasem, Bali hingga membuat resah penghuni hotel.,Petugas hotel pun melaporkan ke Public Safety Center (PSC) Karangasem karena tingkahnya yang meresahkan.,Senin (9/9/2019), Satuan Polisi Pamong Praja (Satpol PP) Karangasem mengerahkan sekitar 9 personel, bersama 2 pegawai di Puskesmas Manggis II, 4 orang pegawai PSC, dan Babinsa untuk mendatangi bule tersebut.,Mereka datang untuk menanyakan penyebab dan tingkah laku meresahkan bule tersebut selama di hotel.,Kepala Satpol PP Karangasem, I Wayan Sutapa menjelaskan, dari hasil interogasi, bule tersebut mengaku membuat keributan di hotel lantaran ada masalah dengan suaminya, Michael.,Sandra mengaku sering mengamuk, mengigau dan berhalusinasi setiap bertemu dengan suaminya yang diduga sudah lama terjadi.,""Si Sandra dapat bertengkar dengan suaminya. Asal dia ketemu suami pasti ribut, terus mengigau seperti berhalusinasi. Kondisi ini terjadi dua hari semenjak ada masalah sama suaminya,"" kata mantan Kepala Dinas Perhubungan dan Pemadam Kebakaran (Damkar), Wayan Sutapa.",https://www.tribunnews.com/regional/2019/09/10/bikin-keributan-di-hotel-candidasa-belasan-aparat-diturunkan-atasi-seorang-bule-belanda
JDIH BNP2TKI Raih Terbaik II JDIHN Award 2019,tribunnews.com,10-Sep-19,18:09,Nasional,Nasional,"Jaringan Dokumentasi dan Informasi Hukum (JDIH) , meraih penghargaan terbaik II pada Jaringan Dokumentasi dan Informasi Hukum Nasional (JDIHN) Award 2019 untuk Anggota JDIHN Terbaik Tingkat Lembaga Pemerintah Non Kementrian.,Pemberian penghargaan terbaik II untuk JDIH , diberikan oleh Menteri Hukum dan HAM Yasonna H Laoly dalam , bertema Penguatan JDIH dalam rangka percepatan Reformasi Hukum.,Menteri Hukum dan HAM, Yasonna H Laoly menyampaikan, JDIHN Award ini merupakan wujud perhatian pemerintah untuk anggota JDIHN. Sejak tahun 2017 pemerintah telah mencanangkan reformasi hukum dengan penguatan pembentukan peraturan perundangan undangan.,""Ini sangat erat, strateginya dengan membentuk pusat analisa hukum dan membuat basis data dengan penguatan JDIH. Pemberian penghargaan yang layak di apresiasi agar bangsa ini ke depannya semakin lebih maju,"" ujar Yasonna saat memberikan penghargaan di , di Jakarta, Selasa (10/9).,Yosanna mengatakan, penghargaan ini harus diikuti dengan langkah basis data yang lengkap, berkesinambungan dengan akurat dan cepat dengan teknologi informasi yang saat ini sudah 4.0.,""Data menjadi sangat penting, kita punya JDIH yang baik dan terintegrasi. Ini akan menjadi sumber informasi. Saya berharap kita terus mengembangkan diri, dan inovasi dalam pengelolaan digital informasi dan dokumentasi hukum,"" ujarnya.,Sekretaris Utama , Tatang Budie Utama Razak sangat mengapresiasi pemberian penghargaan terbaik II JDIH , dalam , oleh Kementerian Hukum dan HAM.,""Ini bentuk apresiasi yang bagus bagi JDIH , dan ini akan menjadi catatan prestasi untuk kita kedepannya,"" ujarnya.,Menurut Tatang, JDIHN Award merupakan bentuk motivasi untuk mendorong pemberian informasi hukum secara lengkap cepat dan akurat sebagai basis data informasi dan dokumen hukum.,JDIH , meraih penghargaan terbaik II dalam , untuk Anggota JDIHN Terbaik Tingkat Lembaga Pemerintah Non Kementrian.,JDIH , merupakan wadah pendayagunaan bersama atas dokumen hukum secara tertib, terpadu, dan berkesinambungan, serta sarana pemberian palayanan informasi hukum secara lengkap, akurat, mudah, dan cepat.,JDIH , bertujuan, untuk pertama menjamin terciptanya pengelolaan dokumentasi dan informasi hukum yang terpadu dan terintegrasi di berbagai unit satuan kerja dan UPT di lingkungan ,;,Kedua, menjamin ketersediaan dokumentasi dan informasi hukum di bidang penempatan dan perlindungan TKI secara lengkap dan akurat, serta dapat diakses secara cepat dan mudah;,Ketiga, mengembangkan kerjasama yang efektif antara Pusat Jaringan dan Anggota Jaringan dalam rangka penyediaan dokumentasi dan informasi hukum;,Keempat, meningkatkan kualitas pembangunan hukum nasional di bidang penempatan dan perlindungan TKI dan pelayanan kepada publik sebagai salah satu wujud ketatapemerintahan yang baik, transparan, efektif, efisien dan akuntabel.",https://www.tribunnews.com/nasional/2019/09/10/jdih-bnp2tki-raih-terbaik-ii-jdihn-award-2019
Pengamat: Istana Kepresidenan Jadi Tanda Kehadiran Negara di Papua,tribunnews.com,10-Sep-19,18:14,Nasional,Nasional," - Pengamat politik, Leo Agustino menilai positif Presiden Joko Widodo (Jokowi) akan membangun Istana Presiden di , pada 2020.,Rencana membangun Istana Presiden di , ini sebagai jawaban , saat perwakilan , mengusulkannya ke ,, di Istana Merdeka, Jakarta, Selasa (10/9/2019).,Leo Agustino menjelaskan, bangunan Istana Kepresidenan bisa dimaknai sebagai kehadiran negara di Papua.,""Kehadiran Istana perlu dimaknai sebagai kehadiran negara ke tanah ,. Istana diharapkan bisa langsung mendengar kebutuhan dan tuntutan warga,"" ujar Leo Agustino kepada Tribunnews.com, Selasa (10/9/2019).,Tapi juga harus diperhatikan, menurut Leo Agustino, pemerintah tidak hanya melakukan pendekatan struktural dan ekonomi untuk menyelesaikan persoalan di ,.,""Pendekatan yang multi-wajah sehingga persoalan yang selama ini gagal diselesaikan; dapat terselesaikan dengan pendekatan multiwajah ini. Salah satu pintu masuknyam hadirnya negara melalui bangunan Istana di tanah ,,"" jelas Leo Agustino.,Sebelumnya Presiden , melakukan pertemuan dengan 61 tokoh , dan , Barat di Istana Negara, Jakarta, Selasa (10/9/2019).,Dalam pertemuan ini, Abisai Rollo yang menjadi perwakilan tokoh bumi Cenderawasih menyampaikan sembilan permintaan kepada Presiden ,.,Pertama, Abisai meminta Presiden meyetujui agar ada pemekaran provinsi lima wilayah adat di , dan , Barat.",https://www.tribunnews.com/nasional/2019/09/10/pengamat-istana-kepresidenan-jadi-tanda-kehadiran-negara-di-papua
Siswa SMP di Pangkalpinang Dipenjara 3 Tahun 9 Bulan Setelah Menolak Menikahi Pacarnya yang Hamil,tribunnews.com,10-Sep-19,18:14,Regional,Regional,"- Setelah,menghamili,pacarnya, seorang,siswa SMP,di,Pangkalpinang, Bangka Belitung, menolak bertangungg jawab.,Akibatnya, siswa tersebut mendekam di penjara karena menolak menikahi sang pacar.,Ketua Komisi Perlindungan Anak Daerah (KPAD) Kepulauan Bangka Belitung Sapta Qodriah mengatakan, majelis hakim dalam sidang di Pengadilan Negeri,Pangkal Pinang,menjatuhkan hukuman selama 3 tahun 9 bulan penjara.,Selain itu,,siswa SMP,tersebut dihukum 3 bulan pembinaan di Balai Latihan Kerja (BLK).,""Pasangan itu masih SMP, tapi beda sekolah. Masih sama-sama di bawah umur,"" kata Sapta kepada Kompas.com di Pangkal Pinang, Selasa (10/9/2019).,Dia menuturkan, perkara yang masuk delik aduan itu terus bergulir, karena tidak ada kesepakatan antara keluarga perempuan maupun laki-laki.,KPAD telah berupaya menggelar mediasi, namun upaya tersebut menemui jalan buntu.,""Malahan minta tes DNA. Akhirnya, keluarga perempuan merasa kecewa dan kasus ini berlanjut,"" ujar Sapta.,Siswa tersebut ditahan di Lembaga Pemasyarakatan Khusus Anak (LPKA),Pangkalpinang.,Dalam amar putusan, majelis hakim juga meminta kedua belah pihak bisa segera menikahkan pasangan tersebut.,""Sampai sekarang belum menikah juga,"" ucap Sapta.,Diberitakan sebelumnya, seorang siswi SMP berusia 14 tahun terlanjur melahirkan bayi perempuan seberat 2,5 kilogram dengan panjang 46 sentimeter dalam kondisi sehat.,Pihak keluarga perempuan sempat meminta agar anaknya dinikahi. Namun, keluarga pihak laki-laki menolak dan menantang tes DNA.,Sekretaris,KPAD,Babel Try Murtini yang melakukan kunjungan ke rumah remaja perempuan tersebut mengaku prihatin dengan kejadian itu.,""Keduanya sama-sama di bawah umur dan masih bersekolah. Tapi ini harus ada pertanggungjawaban,"" kata Try.",https://www.tribunnews.com/regional/2019/09/10/siswa-smp-di-pangkalpinang-dipenjara-3-tahun-9-bulan-setelah-menolak-menikahi-pacarnya-yang-hamil
"Tak Kuasa Menahan Air Mata, SBY Ungkap Kesedihannya Rayakan Ulang Tahun Pertama Tanpa Ani Yudhoyono",tribunnews.com,10-Sep-19,18:12,Seleb,Seleb," - Senin (9/9/2019) mantan Presiden Indonesia ke-6 Susilo Bambang Yudhoyono merayakan ulang tahunnya ke-70.,Namun, ulang tahun SBY kali ini tak akan sama seperti tahun-tahun sebelumnya.,Jika tahun lalu sang kekasih hati, Ani Yudhoyono masih menemani raganya, kini sang istri telah tiada.,Tak hanya Ani, tahun ini SBY juga harus harus kehilangan sang ibu, Siti Habibah.,Tahun ini seperti tahun paling sedih bagi SBY dan keluarga.,Namun hidup tetap harus berjalan, begitu pula hari-hari sang mantan presiden.,SBY pun bersama keluarga akhirnya menggelar acara di rumahnya pada malam hari.,Bertajuk Malam Kontemplasi, SBY merayakan ulang tahunnya sekaligus memperingati 100 hari meninggalnya sang istri.",https://www.tribunnews.com/seleb/2019/09/10/tak-kuasa-menahan-air-mata-sby-ungkap-kesedihannya-rayakan-ulang-tahun-pertama-tanpa-ani-yudhoyono
Polisi Deteksi Keberadaan Dukun Santet yang Dibayar Aulia Kesuma untuk Bunuh Pupung dan Dana,tribunnews.com,10-Sep-19,18:16,Metropolitan,Metropolitan," - Keberadaan dukun santet yang pernah disewa , untuk melenyapkan Edi Chandra Purnama alias , (54), dan M Adi Pradana alias Dana (23) sudah dideteksi pihak kepolisian.,Kini pihak , masih memburu dukun santet berinisial Aki tersebut karena diduga ikut serta dalam upaya membunuh , dan Dana.,Aki sebelumnya sempat berupaya menyantet korban atas permintaan Aulia Kesuma (45), tetapi upayanya gagal.,""Keberadaannya sudah dideteksi petugas. Saat ini, masih dalam pengejaran,"" kata Kabid Humas , Kombes Pol , di Mapolda Metro Jaya, Selasa (10/9/2019).,Argo Yuwono tidak menjelaskan secara detail rencana yang disiapkan Aki seperti apa untuk membunuh kedua korban.,""Perannya seperti apa, akan kita ketahui secara pasti dan jelas, jika yang bersangkutan sudah berhasil kita amankan,"" tuturnya.,Aulia Kesuma diketahui sempat menempuh cara gaib untuk menghabisi nyawa suami Chandra Purnama alias , (54) dan anak tirinya M Adi Pradana alias Dana (23).,Dirkrimum , Kombes Suyudi Ario Seto mengatakan, , (AK) sempat ikut suami mantan asisten rumah tangganya yang bernama Rodi ke Yogyakarta untuk mencari dukun santet.,Awalnya Aulia berencana menghabisi nyawa , dan Dana adalah dengan cara disantet.,Ia bahkan memberikan uang bayaran senilai Rp 40 juta kepada Rodi.,Aulia berangkat ke Yogyakarta bersama anak kandungnya, KV, dan tersangka Supriyanto alias AP.",https://www.tribunnews.com/metropolitan/2019/09/10/polisi-deteksi-keberadaan-dukun-santet-yang-dibayar-aulia-kesuma-untuk-bunuh-pupung-dan-dana
"Terungkap, Video Mesum Sumedang Dibuat Setelah 6 Bulan Selingkuh, Dibuat Sejak Agustus",tribunnews.com,10-Sep-19,17:50,Regional,Regional,"- Beredarnya video asusila yang diperankan warga Kabupaten,Sumedang,disebut berawal dari hubungan gelap alias,perselingkuhan.,YS (34), pemeran wanita, sudah memiliki suami, begitu juga dengan pemeran prianya, AIS (34), sudah memiliki istri.,""Perbuatan,perselingkuhan,itu sudah mulai dari April sampai dengan September tahun ini,"" ujar AKBP Hartoyo.,Perekaman video tak senonoh itu sendiri, lanjut AKBP Hartoyo, diperkirakan dibuat pada sekitar bulan Agustus 2019.,""Dibuatnya di salah satu tempat di Kecamatan,Tomo,"" ujar AKBP Hartoyo.,Sebelumnya diberitakan, video asusila tersebut berlatar sederhana, hanya kasur dan dinding polos berwarna kuning.,Dari kualitas gambar pada rekaman video asusila tersebut, video berisi adegan vulgar tersebut diduga direkam menggunakan ,.,Adegan video tak senonoh tersebut diduga diambil di sebuah penginapan yang berada di daerah Tolengas, Kecamatan,Tomo, Kabupaten,Sumedang.,Diduga kedua orang dalam video asusila tersebut adalah YS (34) dan AIS (34), keduanya merupakan warga Kabupaten ,.,Artikel ini telah tayang di,dengan judul Video Mesum Sumedang Sudah Dibuat Sejak Agustus, Pasangan Itu Selingkuh Sejak April,,.",https://www.tribunnews.com/regional/2019/09/10/terungkap-video-mesum-sumedang-dibuat-setelah-6-bulan-selingkuh-dibuat-sejak-agustus
"Pelatih Timnas Indonesia Sudah Tahu Cara Menang, Pelatih Thailand Ingin Hujan Gol",tribunnews.com,10-Sep-19,17:54,Super Skor,Super Skor," Pelatih , , memerintahkan pasukannya untuk menghujani gawang , dengan banyak gol.,Timnas Thailand bermain di kandang , dengan kesadaran penuh wajib menang.,Timnas Thailand menjadi tamu , dalam laga kedua Grup G Putaran Kedua , Zona Asia.,Pertandingan akan digelar di Stadion Utama GBK, Senayan, Jakarta, Selasa (10/9/2019) pukul 19.30 WIB.,Banyak alasan kenapa pelatih Thailand menuntut Pasukan Gajah Perang membombardir gawang Indonesia.,Thailand ingin tetap menjadi tim sepak bola terkuat di Asia Tenggara dengan lolos ke putaran final Piala Dunia 2022 di Qatar.",https://www.tribunnews.com/superskor/2019/09/10/pelatih-timnas-indonesia-sudah-tahu-cara-menang-pelatih-thailand-ingin-hujan-gol
"Anak Kaget Temukan Ibunya Tewas Tergantung di Rumahnya Kawasan Depok, Diduga Akibat Terlilit Utang",tribunnews.com,10-Sep-19,17:55,Metropolitan,Metropolitan," - Seorang wanita berinisial HS (52) ditemukan tewas tergantung di plafon kamar tidur rumahnya di kawasan ,, ,, Kota ,.,Saat ditemukan, korban masih mengenakan daster bercorak ungu muda.,HS pertama kali ditemukan tergantung oleh putrinya pada Minggu (8/9/2019).,Hal itu dibenarkan oleh Kapolsek ,, Kompol Iskandar.,Ia mengatakan, jasad korban ditemukan pertama kali oleh anak korban bernama Safitri (16).,Usai salat subuh, Safitri pertama kali menemukan ibunya telah tergantung di plafon kamar.,Penemuan itu berawal dari rasa curiga Safitri terhadap ibunya.,Safitri curiga lantaran orangtuanya tidak keluar kamar.,Kemudian Safitri mencoba masuk kamar orangtuanya.,Namun, betapa terkejutnya Safitri saat mendapati ibunya dalam kondisi tergantung dan sudah tidak bernyawa.",https://www.tribunnews.com/metropolitan/2019/09/10/anak-kaget-temukan-ibunya-tewas-tergantung-di-rumahnya-kawasan-depok-diduga-akibat-terlilit-utang
"Gara-gara Vaping, Gadis 18 Tahun Ini Tak Bisa Lagi bernapas tanpa Bantuan Alat Medis",tribunnews.com,10-Sep-19,17:53,Kesehatan,Kesehatan,"Pesan emosional remaja bernama , melalui akun Instagramnya, @simahherman, menjadi viral.,Simah Herman adalah gadis berusia 18 tahun yang gemar menggunakan rokok elektronik atau biasa disebut ,.,Pada 30 Agustus lalu, , mengunggah foto-foto dirinya terbaring lemah di rumah sakit.,Ia tak algi bisa bernapas normal tanpa bantuan ventilator.,Dengan kondisi itu, Simah Herman memegang secarik kertas bertuliskan 'I want to start a no vaping campaign'.,Remaja cantik ini ingin memulai kampanye tentang bahaya mengerikan , yang telah ia alami sendiri.,Dicaption unggahan, Simah lalu bercerita tentang perubahan total kehidupannya akibat ,.",https://www.tribunnews.com/kesehatan/2019/09/10/gara-gara-vaping-gadis-18-tahun-ini-tak-bisa-lagi-bernapas-tanpa-bantuan-alat-medis
Wanita Banyuasin Ini Melahirkan 4 Bayi Kembar Secara Normal,tribunnews.com,10-Sep-19,17:53,Regional,Regional," Seorang wanita warga , Sumatera Selatan melahirkan empat ,.,Perempuan bernama Kristina itu melahirkan keempat bayinya dengan cara normal.,Kristina (29) tidak menyangka bahwa kelahiran anak pertamanya kembar 4 dengan jenis kelamin 2 laki-laki dan 2 Perempuan wanita asal , yang berdomisili di Perumnas sako tersebut merasa terharu dan bahagia saat diwawancarai masih terbaring di Ruang perawatan ,Kristina yang menikah pada Bulan Agustus 2018 tidak menyangka akan melahirkan bayi kembar 4 karena dia mengetahui akan melahirkan bayi kembar 4 saat usia kandungannya 8 minggu.,Pagi 9 Sept 2019 Melahirkan di RSMH secara normal (tidak Caesar) , dia menuturkan bahwa memang rencananya akan Caesar namun dokter menyarankan sebaiknya melahirkan secara normal.,Saat ini keempat bayinya cukup sehat dan telah diberi nama masing masing yang perempuan Stevani Purwanto dam Stevia Purwanto, sedangkan untuk anak laki-laki diberinama Stevanus Purwanto dan Stevanu Purwanto.,Dia berharap semua anak-anak sehat, tumbuh dengan baik dan cerdas Ia berkeinginan, saat dewasa nanti yang anak laki-laki menjadi atlet bulu tanggkis, nasional, berpreatasi tinggkat dunia dan mengharumkan nama negara, sedangkan yang perempuan biar manjadi pramugari,ujarnya sambil tersenyum bahagia.(Rilis Humas/Adi Kurniawan)),Artikel ini telah tayang di sripoku.com dengan judul BREAKING NEWS : Kristina Warga Perumnas Sako Lahirkan Bayi Kembar 4 di ,, Lahir Normal",https://www.tribunnews.com/regional/2019/09/10/wanita-banyuasin-ini-melahirkan-4-bayi-kembar-secara-normal
"Deretan Negara yang Dikunjungi Nikita Willy, Kolombia sampai Afrika Selatan",tribunnews.com,10-Sep-19,17:57,Travel,Travel," Memiliki hobi traveling, , terlihat sering menghabiskan waktu liburan ke luar negeri.,Baru-baru ini, , terlihat sedang liburan ke , dengan kekasihnya, Indra Priawan Djokosoetono.,Selain ,, , juga mengunjungi beberapa negara lain yang memiliki tempat wisata menarik.,Bahkan, beberapa kali Nikita Willy terlihat begitu antusias ketika liburan ke tempat wisata alam di luar negeri. ,	
			",https://www.tribunnews.com/travel/2019/09/10/deretan-negara-yang-dikunjungi-nikita-willy-kolombia-sampai-afrika-selatan
