title,label,label_score
Orang yang Mulia ,clickbait,1
5 Stasiun LRT Bandung Raya akan Dibangun di Kota Cimahi,non-clickbait,0
Dodi Apresiasi Kerja Sama DPRD Muba dalam Pelaksanaan Tugas,non-clickbait,0
Sandiaga Respons Kemungkinan Dirinya Kembali Gabung Gerindra,non-clickbait,0
Masinton Minta Kritik Atas Capim KPK Dilengkapi Data,non-clickbait,0
"Revisi Buku Pendidikan, BPIP akan Diskusi dengan Sejarawan",non-clickbait,0
Indonesia tak Terima Dituding Penyebab Asap di Malaysia,non-clickbait,0
Jumlah Subscriber Youtube Blackpink Salip One Direction,non-clickbait,0
TNI Bantu PLN Hindari Blackout Kembali Terjadi,non-clickbait,0
Siswi SMK di Kota Bandung Ditusuk Saat akan Masuk Sekolah,non-clickbait,0
Ustaz Yusuf Mansur: Mentan Sosok Peduli Umat,non-clickbait,0
Kak Seto: Saya Kagum Anak-Anak Muba Responnya Cepat,non-clickbait,0
Pengamat: Kontrak Politik Capim KPK Bentuk Intimidasi,non-clickbait,0
Media Turki Rilis Transkrip Audio Rinci Pembunuhan Khashoggi,non-clickbait,0
Dua Kali di Kabupaten Bekasi Kembali Dibersihkan,non-clickbait,0
Aburizal: Kesehatan Habibie Lebih Baik dari Tadi Pagi,non-clickbait,0
TNI-PLN Teken Kerja sama Pengamanan Sistem Ketenagalistrikan,non-clickbait,0
1.017 Kendaraan Melanggar Ganjil-Genap pada Hari Kedua,non-clickbait,0
KA Rail Clinic Sambangi Wilayah Banyumas,non-clickbait,0
Batan: Dipasok Daya dari PLTN Mobil Listrik Ramah Lingkungan,non-clickbait,0
Manchester City Punya Skuat Termahal di Eropa,non-clickbait,0
Jonan Tegur PLN Soal Blackout,non-clickbait,0
Doa Sandiaga untuk Habibie,non-clickbait,0
Sampai Kapankah Seorang Anak Disebut Yatim?,clickbait,1
Fahri Harap Partai Gelora Resmi Deklarasi Tahun Ini,non-clickbait,0
Kemenhub Evaluasi Tarif Baru Ojek Daring dalam Waktu Sebulan,non-clickbait,0
Gunung Slamet Masih Berstatus Waspada,non-clickbait,0
Ragam Ekstrakulikuler di Pesantren Al Kaaffah Kuningan ,non-clickbait,0
Kadishub: Perluasan Ganjil-Genap Turunkan Polusi,non-clickbait,0
"Jawab Kritikan Donald Trump, John Legend: Dia Haus Pujian",non-clickbait,0
Kivlan Jalani Sidang Kepemilikan Senpi Ilegal di PN Jakpus,non-clickbait,0
Pemkab Purwakarta Perketat Pengawasan Pekerja Migran,non-clickbait,0
PUPR Tetapkan Rencana Strategis Pembangunan Infrastruktur,non-clickbait,0
Douglas Costa Siap Berikan Darahnya untuk Juventus,clickbait,1
"Habibie Diisukan Meninggal, Adik: Itu Ulah Orang Iseng",non-clickbait,0
Lam Sebut Parlemen Asing Campuri Urusan Hong Kong,non-clickbait,0
Neta S Pane IPW Jelek-Jelekkan KPK di DPR,clickbait,1
Hiu Paus Tutul Terdampar di Pantai Lumajang,non-clickbait,0
JK: Tak Semua Poin Revisi UU KPK Disetujui Pemerintah,non-clickbait,0
Garuda Panggil Sriwijaya Air Soal Pencopotan Direktur Utama,non-clickbait,0
Kemendes Promosikan Kopi Nusantara di Sail Nias 2019,non-clickbait,0
"Dikabarkan Gabung Partai Gelora, Ini Kata Fahri",clickbait,1
Indonesia di Ujung Jari Kita,clickbait,1
"Investasi Timur Tengah Rendah, BKPM Bentuk Komisi Khusus",non-clickbait,0
"Kabut Asap, Tiga Siswi SMA Kalbar Dilarikan ke Puskesmas",non-clickbait,0
Jejak Industri Kertas di Dunia Islam,non-clickbait,0
"Revisi UU KPK, Civitas LIPI: Presiden Pertaruhkan Reputasi",non-clickbait,0
Arief Poyuono: Revisi UU KPK Harus Ditolak,non-clickbait,0
"Utang Lunas, Ingat 4 Poin Penting Ini Biar Keuangan Aman",clickbait,1
Tidur Siang 1-2 Kali Seminggu Kurangi Kemungkinan Serangan Jantung,non-clickbait,0
"Investor OKI: Urus Izin di Daerah Sulit, Bupati Seperti Raja",non-clickbait,0
Ini Ayat-Ayat Alquran tentang Yatim dan Pahala Mengasuhnya,clickbait,1
Desa Berperan Sebagai Sentra Produksi Pertanian dan Pangan,non-clickbait,0
Mantan Sekutu Erdogan Bentuk Partai Saingan ,non-clickbait,0
Pelatih Persib Putar Otak Akali Krisis Striker Pelapis,non-clickbait,0
"Batas Gaji Pemain Liga Spanyol: Barca Rp 10 T, Madrid 9,9 T",non-clickbait,0
Pertamina Pastikan Kesiapan Pasokan Avtur BIJB Kertajati,non-clickbait,0
Jokowi Janji Palapa Ring Timur Selesai Tahun Ini,non-clickbait,0
"HUT Ke-30, BRI Agro Sediakan Hadiah Ratusan Juta Rupiah",non-clickbait,0
JK: Dewan Pengawas Jangan Selalu Dianggap Rugikan KPK,non-clickbait,0
Penyelundupan 74 Ekor Burung tanpa Dokumen Digagalkan,non-clickbait,0
Gaspol dan Cyberjeck Segera Beroperasi di Indonesia,non-clickbait,0
Ratusan Kader PKS Kabupaten Tangerang Mengundurkan Diri,non-clickbait,0
"Tunggu Besaran Honor KPPS, 18 KPUD Belum Usul NPHD Pilkada",non-clickbait,0
Kebakaran Hutan Paksa Ratusan Warga Australia Mengungsi,non-clickbait,0
Mengenal Batik Lokatmala Khas Sukabumi,non-clickbait,0
"Dukungan Mengalir, Ribuan Dosen Tolak Revisi UU KPK",non-clickbait,0
Bus Tabrak Pemotor Hingga Meninggal di Sragen,non-clickbait,0
Rumours over Habibie’s passed away just hoax,non-clickbait,0
Tanggapan Turis Inggris Soal Mitos di Gunung Kemukus,clickbait,1
Antara Penyesalan dan Kekayaan Miliarder Dunia,clickbait,1
Polisi Ancam Keluarkan Red Notice untuk Veronica Koman,non-clickbait,0
Perempuan dan Peran Dalam Pembangunan,non-clickbait,0
Cucu dan Anak Dampingi Habibie di Rumah Sakit,non-clickbait,0
Zaniolo Terkesan dengan Tawaran Gabung ke Spurs,non-clickbait,0
MAKI: Semangat Revisi UU KPK Harus Penegakkan Hukum ,non-clickbait,0
"Tawarkan Ponsel Lipat yang Out of The Box, Perusahaan Ini Tantang Samsung dan Huawei",clickbait,1
Jokowi Setujui Usulan Pemekaran Wilayah di Papua,non-clickbait,0
"Kompensasi Blackout PLN Sudah Cair, Begni Cek Caranya",clickbait,1
"Iuran BPJS Naik, RS Diminta Siapkan Ruang Rawat yang Cukup",non-clickbait,0
Aksi Sosial Pecinta Royal Enfiled di Pulau Dewata,clickbait,1
Inilah Produk High-End dari Trio Legion Lenovo Terbaru,clickbait,1
"Enam Tahun Lamanya, Miliarder Ini Jadi Penderma Rahasia",clickbait,1
Massa Pro dan Kontra Revisi UU KPK Datangi Gedung DPR RI,non-clickbait,0
IHSG Diprediksi 6.650 hingga Akhir Tahun,non-clickbait,0
"Tak Ada 2 Raksasa Transportasi Online, BungOjek Sasar Kota Lapis Kedua",non-clickbait,0
"ART Meninggal Digigit Anjing, Polisi Periksa Enam Saksi",non-clickbait,0
Ibas Pimpin Pembekalan Caleg Terpilih Demokrat ,non-clickbait,0
Hamdan Zoelva Sebut BJ Habibie Belum Bisa Berkomunikasi,non-clickbait,0
"Spanyol Menang Terus, Sergio Ramos Ingin Tampil 200 Kali",non-clickbait,0
Aplikasi GoCar Instant Dukung Bandara Menjadi Smart Airport,non-clickbait,0
Angelina Jolie Berencana Tambah Anak,clickbait,1
Kenaikan Penjualan Eceran Juli Ditopang Promo dan Diskon,non-clickbait,0
Bea Cukai Parepare Gelar Donor Darah ,non-clickbait,0
Pemuka Lintas Agama Dukung KPK ,non-clickbait,0
Jokowi Janji akan Bangun Istana Presiden di Papua,non-clickbait,0
"Grup Keuangan Korsel Guyur Rp350,55 Miliar ke Indonesia ",non-clickbait,0
SBY Jenguk Habibie,non-clickbait,0
Berbagai Cara Manfaatkan Jeda Internasional,clickbait,1
Trump: Tensi India-Pakistan Mulai Reda ,non-clickbait,0
"Televisi 4K Gratis dari Orang Terkaya Se-Asia, Siapa Mau?",clickbait,1
Pejetski Indonesia Juarai P1 Aquacross di Amerika,non-clickbait,0
SurveI: RK-Uu Dinilai Bawa Jabar Lebih Baik,non-clickbait,0
"Uu Disebut 'Ban Serep', Emil: Silakan Nilai Kami Apa Adanya",non-clickbait,0
Startup Ini Berani Ancam Bisnis Alibaba,clickbait,1
Museum 'Bentoel Prima' Itu akan Dijual ,clickbait,1
SMP Labschool Cibubur Gelar Pesantren Kautsar Ashabul Kahfi ,non-clickbait,0
Anies Sebut Kondisi Kesehatan Habibie Cukup Berat,non-clickbait,0
Malaysia Tawarkan Bantuan Padamkan Kebakaran Hutan Indonesia,non-clickbait,0
Pantai Mustika akan Dijadikan Sentra Kuliner Lobster,non-clickbait,0
Barapa Bayaran Khabib Nurmagomedov Usai Kalahkan Poirier?,clickbait,1
"Pencurian Mobil Dinas, Emil: Diduga Ada Indikasi Orang Dalam",non-clickbait,0
"Jadi Pemimpin Paling Inovatif, Jeff Bezos vs Elon Musk, Siapa Juaranya?",clickbait,1
Kabut Asap Ganggu Penerbangan di Bandara Banjarmasin,non-clickbait,0
Anis Mata dan Fahri Hamzah akan Gabung Partai Gelora,non-clickbait,0
"Perang Narkoba, Guatemala Kirim 2.000 Tentara ke Perbatasan",non-clickbait,0
DT Peduli Bersama Laznas Chevron Gelar Thibbun Nabawi,non-clickbait,0
"Dari Jualan Online, Toko Ini Berhasil Jual 5 Ribu Donat!",clickbait,1
Trump Tolak Kedatangan Pengungsi Korban Badai dari Bahama,non-clickbait,0
Kadispenad: RSPAD akan Jelaskan Kondisi Habibie Siang Ini,non-clickbait,0
"Nissan Terra dan Note Adopsi Teknologi E-Power, Apa Itu?",clickbait,1
Paman Presiden Jokowi Ikut Nyalon di Pilkades Sragen,non-clickbait,0
Hari Ini DPR Gelar Dengar Pendapat Masyarakat Soal Capim KPK,non-clickbait,0
Bea Cukai Amankan Vape Ilegal di Wonosobo,non-clickbait,0
Uni Eropa akan Bantu Ekonomi Kuba,non-clickbait,0
Mahasiswa Papua Belum Laporan Dugaan Teror Ular,non-clickbait,0
Sleman Terapkan e-voting Pada Pilkades Serentak 2020,non-clickbait,0
"Kualitas Udara Memburuk, Jambi Perpanjang Libur Sekolah",non-clickbait,0
"Krisis Global, Sentimen Negatif Bagi Pergerakan IHSG",non-clickbait,0
Sinergi BUMN Hadir di Provinsi Kepulauan Bangka Belitung,non-clickbait,0
Fasilitas KITE Bantu IKM Banyuwangi Ekspor ke China,non-clickbait,0
"Polo, Olah Raga Kelas Raja dalam Catatan Sejarawan ",non-clickbait,0
"Bukan Jet Pribadi, Ini 5 Aset Termahal Milik Mark Zuckerberg",clickbait,1
"Asap di Pekanbaru Makin Pekat, Jarak Pandang Hanya 800 Meter",non-clickbait,0
Jempol Loew untuk Gnabry Usai Jerman Bekuk Irlandia Utara,clickbait,1
Qatar Bangun Gaza Palestina Rp 420 Miliar dalam Sebulan,non-clickbait,0
"Hari Ini Jack Ma Pensiun, Siapa Penggantinya?!",clickbait,1
"Belum Kondusif, 6 Daerah di Papua Ini Belum Bisa Akses Internet",clickbait,1
"Fifin, Wanita Tangguh Penjaga LP Nusakambangan",non-clickbait,0
Polda Jatim Telusuri Teror Pelemparan Ular ke Asrama Papua,non-clickbait,0
AS Ancam Pembeli Minyak Iran,non-clickbait,0
"Harga Sayuran Anjlok, Petani Sayur Lembang 'Menjerit'",clickbait,1
Mandiri Sekuritas Catat Imbal Hasil Pasar SUN Naik 10 Persen,non-clickbait,0
IMF Pertimbangkan Kandidat Tunggal Kristalina Georgieva,non-clickbait,0
"Buntut Sanksi AS, Iran Siap Perkaya Uranium",non-clickbait,0
Donald Trump Bangun Dinasti Politik Keluarga,non-clickbait,0
Pemkab Bekasi Bentuk Forum Penanganan Sampah Sungai ,non-clickbait,0
Tahanan Perempuan Palestina di Penjara Israel Meningkat,non-clickbait,0
Desas-Desus Habibie Wafat Hanya Hoaks,non-clickbait,0
Netanyahu Tuding Iran Punya Tempat Rahasia Senjata Nuklir,non-clickbait,0
DPRD Targetkan Wagub Terpilih Akhir Tahun,non-clickbait,0
CEO Big Hit Sebut Dua Lagu yang Populerkan BTS,clickbait,1
"Bakal Hadapi Ferguson, Ini Kata Khabib Nurmagomedov",clickbait,1
"Masuk 11 Perusahaan Terbaik, Adaro Terus Pacu Kinerja",non-clickbait,0
Puluhan Mahasiswa Asing Belajar Budaya Indonesia di UMM,non-clickbait,0
Simon Ultimatum Skuat Garuda ,non-clickbait,0
Alasan PBNU Gandeng Livi Zheng Sutradarai Film The Santri ,clickbait,1
Cerita Kolaborasi 5 Kerajaan Islam Lawan Portugis di NTT,clickbait,1
Gubernur Disarankan Bentuk Asrama Nusantara ,non-clickbait,0
Distribusi Tertutup Elpiji 3 Kg Dinilai Sebatas Wacana,non-clickbait,0
"Harga Batu Bara Acuan September 65,79 Dolar AS per Ton",non-clickbait,0
Teknik Plating Diharapkan Dongkrak Penjualan Perak,non-clickbait,0
"Rekor Dunia, Ibu Berusia 74 Tahun Lahirkan Bayi Kembar",non-clickbait,0
Tim Davis Indonesia Yakin Beri Perlawanan ke Selandia Baru,non-clickbait,0
"Kehabisan Uang, Pencari Suaka Kembali ke Kalideres",non-clickbait,0
Pembangunan Pengolahan Sampah Sunter Dimulai November 2019,non-clickbait,0
Mobil Listrik VW Disebut akan Rusak Pasar,non-clickbait,0
Guru dan Siswa MTsN 1 Bogor Raih penghargaan Pramuka      ,non-clickbait,0
"Tekan Sampah Fesyen, Gerakan Permak Pakaian Digulirkan",non-clickbait,0
Ini Daftar 11 Perusahaan Indonesia Terbaik se-Asia Pasifik,clickbait,1
"Cegah Resesi, OJK Diminta Bertindak Atasi Sektor Keuangan",non-clickbait,0
"Otw Nikah, Novel Asma Nadia untuk yang Sedang Menanti Jodoh",clickbait,1
Indosat Lelang 3.100 Unit Menara Untuk Dana Segar,non-clickbait,0
Kemenkes Ungkap Pemicu Tingginya Angka Kematian Haji 2019 ,non-clickbait,0
"Perang Dagang, Ekspor Taiwan Tumbuh",non-clickbait,0
"Hingga Agustus 2019, 19 PSN Senilai Rp 87,7 Triliun Rampung",non-clickbait,0
Bappenas: Ibu Kota Baru Bebas Karhutla,non-clickbait,0
Arab Saudi akan Perkaya Uranium Saingi Iran,non-clickbait,0
Pemprov Terapkan Hari Bebas Kendaraan Pribadi,non-clickbait,0
Investor Malaysia Lirik Bisnis Wisata Mataram,non-clickbait,0
"Perang dengan Menteri Susi, Anggaran Maluku Bakal Ditambah",non-clickbait,0
Kematian Israa Ghareeb yang Memicu Kemarahan di Timteng,non-clickbait,0
"Waspada, Kualitas Udara Sudah Berbahaya!",clickbait,1
Juventus tak Tertarik Lepas Douglas Costa,non-clickbait,0
Ekspor Cina Turun Tajam,non-clickbait,0
3 Buruh Harian Lepas di Tasik Tersengat Listrik,non-clickbait,0
"Sepanjang Agustus, Israel Tahan 470 Warga Palestina",non-clickbait,0
Pengamat: Penolakan Revisi UU KPK Bertentangan Konstitusi,non-clickbait,0
De Bruyne Motori Belgia Bekuk Skotlandia 4-0 ,non-clickbait,0
"Matinya Reformasi, Budaya Korupsi dan Tamatnya Nasib KPK?",clickbait,1
Soundrenaline 2019 Panggung Pertama Kolaborasi Mocca-Ardhito,non-clickbait,0
29 Wali Kota Minta Pemindahan Ibu Kota Dikaji Secara Matang,non-clickbait,0
India Bersedia Turunkan Bea Masuk Produk Olahan Sawit RI,non-clickbait,0
Manfaat Biji Adas untuk Kesehatan,clickbait,1
PDIP Belum Tunjuk Ketua Fraksi DPRD Karanganyar,non-clickbait,0
Samik Ibrahim: Ulama Minang Pemrotes Pemerintah Kolonial ,non-clickbait,0
"Kemarau, Situ Ciburuy Menyusut Jadi 1 Meter",non-clickbait,0
"WHO: Setiap 40 Detik, Satu Nyawa Melayang Bunuh Diri ",non-clickbait,0
"Disebut 'Ban Serep' Ridwan Kamil, Ini Tanggapan Uu",clickbait,1
Menguak Mitos di Balik Tradisi Pasar Sura Tambak,non-clickbait,0
Pohon Keluarga Pria Bisa Tentukan Jenis Kelamin Anak,non-clickbait,0
"Isi Kekosongan di Sesi Latihan, Persib Andalkan Pemain U-20",non-clickbait,0
Puwakarta Mulai Antisipasi Bencana Jelang Musim Hujan,non-clickbait,0
Ponpes Daarul Mukhlishin Produksi Sabun Kecantikan,non-clickbait,0
Korut Siap Lanjutkan Perundingan Denuklirisasi dengan AS,non-clickbait,0
Siswa SMP Birrul Walidain Deklarasi Bersama untuk Papua,non-clickbait,0
Serba-Serbi Eksekusi Perluasan Ganjil-Genap,non-clickbait,0
Ketua ICMI: Jangan Karena Beda Politik Indonesia Pecah,non-clickbait,0
Christian Eriksen Incaran Utama Real Madrid Tahun Depan,non-clickbait,0
Dua Anggota DPRD Dipanggil KPK Terkait Kasus Meikarta,non-clickbait,0
"Polisi Limpahkan Kasus ""Vina Garut"" ke Kejaksaan",non-clickbait,0
Bupati Bogor Tanggapi Isu Maraknya Kawin Kontrak di Puncak,clickbait,1
Israel Tuding Iran Kembangkan Senjata Nuklir,non-clickbait,0
"Waduh, Sebagian Lampu Lalu Lintas di Purwakarta Mati",clickbait,1
Menristekdikti Cari Industri untuk Kembangkan Mobil Listrik,non-clickbait,0
Palangka Raya Waspadai Peningkatan Kasus ISPA,non-clickbait,0
Pakistan Tangkap 22 Pengunjuk Rasa Pro-Kemerdekaan Kashmir,non-clickbait,0
Fung: Purwokerto Punya Fasilitas Bagus untuk Bulu Tangkis,non-clickbait,0
"Setelah Mobil Dinas Hilang, Pemprov Jabar Tingkatkan Pengamanan",non-clickbait,0
"Keren, Bekasi Ajak Milenial Gemar Mengaji Lewat MTQ",clickbait,1
Permukiman Bantaran Ciliwung Bogor Jadi Pilot Project Kota Tanpa Kumuh,non-clickbait,0
13 Lapak Pedagang Tasik Terbakar,non-clickbait,0
Polda Riau Bongkar Perdagangan Manusia Melalui Medsos,non-clickbait,0
"Ironis, Banyak Penderita HIV di Tasik",clickbait,1
Ini Sejumlah Harapan SBY yang Dititipkan kepada Jokowi ,clickbait,1
Ulama Sayangkan Agenda Politik Gunakan Sumpah Alquran,non-clickbait,0
SBY Bicara Persatuan dan Kemajemukan Indonesia,non-clickbait,0
Polda Papua Benarkan Tangkap Ketua BEM Fisip Uncen,non-clickbait,0
Kota Padang Hanya Anggarkan Rp 4 Miliar untuk Bencana,non-clickbait,0
"Pemilihan Capim KPK, DPR Ingin Sefrekuensi dengan Pansel ",non-clickbait,0
Sejumlah Kawasan di Hutan Gunung Walat Sukabumi Kebakaran ,non-clickbait,0
Apakah Pekerja Masih Dibutuhkan Pertambangan Australia Saat Otomatisasi Makin Marak?,clickbait,1
Nishino tidak Masalah Rahasia Liga Thailand Dibocorkan,non-clickbait,0
Pemkab Dharmasraya akan Peringati Hari Maritim Nasional,non-clickbait,0
Sumenep Melahirkan Empu Keris Perempuan,non-clickbait,0
Pemerintah Sediakan Rp 100 M untuk Perbaikan Fasum di Papua,non-clickbait,0
Wenger Menyesal Gagal Boyong Messi ke Arsenal,non-clickbait,0
Susy Susanti: Bulu Tangkis Butuh Regenerasi,non-clickbait,0
"Sebut 300 Juta Muslim Radikal, Kampus Melbourne Islamofobia?",clickbait,1
Kala Dirjen PKTN Geram pada Boneka Doraemon,non-clickbait,0
Gerindra Putuskan Pradi Calon Wali Kota Depok 2020 ,non-clickbait,0
Doa Bagi Kesembuhan BJ Habibie Terus Mengalir,non-clickbait,0
Atletico Madrid Dijuluki Raja Transfer Eropa Tahun Ini,non-clickbait,0
Seluruh Suku di Manokwari akan Deklarasi Damai,non-clickbait,0
Produksi Garam Nasional Perlu Miliki Skala Ekonomi yang Masif,non-clickbait,0
YLKI: Vape Harus Punya Regulasi Sama dengan Rokok Biasa,non-clickbait,0
Polda Jabar Ungkap Perdagangan Barang Kedaluwarsa,non-clickbait,0
Menkeu: Revisi PPh Pribadi Untungkan Masyarakat Menengah,non-clickbait,0
"Awas, Ada Puluhan Notaris Abal-abal Berkeliaran di Sragen",clickbait,1
Puluhan Meteran Air PDAM Karanganyar Dibobol Maling,non-clickbait,0
Amplop Kunker Anggota DPRD Sragen Ini Capai Setengah Miliar,clickbait,1
"Kebakaran di Pasar Mebel, Kerugian Puluhan Juta Rupiah",non-clickbait,0
Eric Bailly Bisa Segera Perkuat MU Lagi ,non-clickbait,0
Esemka Diyakini Bisa Bersaing di Pasar Otomotif Domestik,non-clickbait,0
"Tahan Imbang Kroasia, Azerbaijan Kantongi Poin Perdana",non-clickbait,0
Afghanistan Serukan Taliban Terima Gencatan Senjata,non-clickbait,0
Menteri PANRB Minta Universitas Cetak Generasi Unggul,non-clickbait,0
Begini Cara Mengenal Saus Cabai Berkualitas,clickbait,1
Milenial Tak Boleh Meluputkan Peninggalan Sejarah,non-clickbait,0
De Gea Selangkah Lagi Perpanjang Kontrak di MU,non-clickbait,0
BNPB Ingin Ubah Kawasan Rawan Bencana Jadi Potensi Wisata,non-clickbait,0
Serunya Festival Comifuro ke-13,clickbait,1
Bastoni Yakin Inter Milan Berjaya di Bawah Asuhan Conte,non-clickbait,0
Orang Tua tak Merasa Tereksploitasi Brand Djarum,non-clickbait,0
Pala Sulut Kembali Diekspor ke Italia,non-clickbait,0
Antropolog untuk Indonesia Tolak Pelemahan KPK,non-clickbait,0
"Trump: Pembicaraan dengan Taliban Telah ""Mati""",non-clickbait,0
14 Nama Kandidat KASN akan Diserahkan ke Presiden,clickbait,1
"Ahli: Cegah Kecenderungan Bunuh Diri, Kenali Tanda-tandanya",clickbait,1
Menkeu Minta Data Kesehatan Masyarakat Diperbaiki,non-clickbait,0
Perdamaian Israel-Palestina Dinilai Masih Sulit Dicapai,non-clickbait,0
Koperasi Diminta Putus Rantai Tengkulak dan Calo,non-clickbait,0
Ini Kata Khabib Soal Kemungkinan Tarung Menghadapi Ferguson,clickbait,1
"Belanda Cukur Estonia 4-0, Wijnaldum Cetak Gol Lagi",non-clickbait,0
Anies dan Ornamen-Ornamen Kota Jakarta ,non-clickbait,0
Anies Segarkan Jakarta Lewat Geliat Seni &amp; Budaya,non-clickbait,0
Puan: Industri Spa Dapat Tingkatkan Perekonomian Lokal,non-clickbait,0
Pertamina Tambah Fasilitas Pengisian Avtur di Bandara A Yani,non-clickbait,0
Pakar: Revisi UU KPK Kembalikan Tujuan KPK Saat Dibentuk,non-clickbait,0
Kemenhub akan Efektifkan Pengelolaan Subsidi Angkutan Laut,non-clickbait,0
Tips Sukses Menjadi Penyelenggara Event ,clickbait,1
SBY: The Winner Takes It All Sering tak Cocok di Politik,non-clickbait,0
"Hari Pertama Perluasan Gage, dari Cekcok Hingga Upaya Suap",clickbait,1
"PKB: Oleh Wakil Pimpinan DPRD, Sidkon Ketua Fraksi",non-clickbait,0
Kekerasan terhadap Jurnalis oleh Polisi Hong Kong Meningkat,non-clickbait,0
"Dikurangi, Biaya Visa Progresif Haji-Umrah tak Lagi 7,5 Juta",non-clickbait,0
Mahasiswa UMM Kampanyekan Diet Plastik,non-clickbait,0
The Santri Syuting di Indonesia dan Amerika,non-clickbait,0
Pemprov Jabar Dorong Transportasi Juara,non-clickbait,0
The Santri Bawa Pesan Kebhinekaan dalam Islam,non-clickbait,0
"Imbas Perang Dagang, Perbankan Selektif Salurkan Kredit",non-clickbait,0
Biaya Visa Progresif Haji-Umrah ‘Dikurangi’,non-clickbait,0
Instalasi Seni Instagrammable di Soundrenaline 2019,clickbait,1
"Situs Van Beck, Pembesar Belanda di Jalan Cigugur Kuningan",clickbait,1
Lebaran Yatim dan Ibadah Sosial,non-clickbait,0
BPIP Usul Buku Pendidikan Sejarah Direvisi,non-clickbait,0
Studi: Perempuan Korban Seksisme Rentan Alami Stres,non-clickbait,0
Anak Juara MTT Memakmurkan Masjid,clickbait,1
Rusia dan Prancis akan Pertahankan Kesepakatan Nuklir Iran,non-clickbait,0
Agen: Jorginho Bakal Setia dengan Chelsea,non-clickbait,0
"WHO: Setiap 40 Detik, Satu Orang Bunuh Diri",non-clickbait,0
MUI Palu: Peran Tokoh Agama Krusial Akhiri Kekerasan Gender,non-clickbait,0
Usut Tuntas Pelemparan Ular di Asrama Papua,non-clickbait,0
Wiranto Anjurkan TNI-Polri Punya Anak Asuh Mahasiswa Papua,non-clickbait,0
Kondisi Habibie Berangsur Membaik,non-clickbait,0
Beli Ikan Hias Kini Bisa Lewat Aplikasi,non-clickbait,0
Ujian Sesungguhnya untuk The Three Lions,clickbait,1
Boris Johnson Ingin Capai Kesepakatan Brexit ,non-clickbait,0
"Belum Terbendung, Martinez Puji Kematangan Permainan Belgia",non-clickbait,0
"Isu Habibie Meninggal, Sespri: Aman Terkendali ",non-clickbait,0
Rafael Nadal Ingin Pensiun dengan Rekor Grand Slam Terbanyak,non-clickbait,0
Unpam-Malaysia Antisipasi Revolusi Industri dan Teknologi ,non-clickbait,0
Regulator AS Peringatkan Utang Perusahaan dan Risiko Pasar,non-clickbait,0
 Lokasi Ibu Kota Baru Bebas Karhutala?,clickbait,1
Pemerintah Inggris Resmi Bekukan Parlemen Selama Lima Pekan,non-clickbait,0
Fasilitator RZ Jadi Tim Penyusun RKP Desa Berdaya Sukadalam,non-clickbait,0
AHY Sebut Demokrat Dukung Pemerintahan Jokowi ,non-clickbait,0
Video Kawin Kontrak Kembali Viral Dianggap Rusak Citra Bogor,clickbait,1
Bea Cukai Makasar dan BNN Kejar Penyelundup Ganja,non-clickbait,0
Depay Cetak Gol di Penampilan ke-50 Bersama Belanda,non-clickbait,0
Korut Tembakkan Dua Proyektil tak Dikenal,non-clickbait,0
"Ikan Asin Air Tawar, Oleh-Oleh Khas Lampung",clickbait,1
Visa Progressif Umrah Berkurang Dari 2000 Riyal ke 300 Riyal,non-clickbait,0
