title,label,label_score
"Makan Malam di Gunungkidul, Ini Menu Yang Dipesan Suju dan TVXQ",clickbait,1
Bibi Ardiansyah Klarifikasi Kasus Vanessa Angel: Hubungan Badan & Transaksi 15 Kali,non-clickbait,0
Inilah Serial Pendek Netflix Yang Wajib Kalian Tonton,clickbait,1
"Sinopsis 'MELODYLAN', Ketika Harus Memilih Tukang Onar atau Si Pendiam",non-clickbait,0
"Jelang Pernikahan, Ajun Perwira Merasa Deg-Degan",clickbait,1
"Dinner Bareng Irwan Mussry dan Ortu, Maia Estianty: Suamiku Memuliakan Mertua",non-clickbait,0
Elly Sugigi Marah Saat Dipasang Satu Frame Bersama Mantannya,non-clickbait,0
"Rencana Melahirkan di Luar Negeri, Nikita Mirzani: Pengen Show Off Aja, Biar Sombong!",clickbait,1
"Raffi Ahmad Akui Senang Sibuk, Kini Fokus Pada Proyek Musik",non-clickbait,0
Ivan Nilai Lia Ladysta Terlalu Ikut Campur Urusan Syahrini,non-clickbait,0
Inilah Hadiah Istimewa Penggemar di Hari Ulang Tahun Lisa Blackpink,clickbait,1
"Sinopsis '100 DAYS MY PRINCE' Episode 3, Hong Sim dan Suaminya Terjebak dalam Jerami",non-clickbait,0
"Sinopsis Drama STILL 17 Episode 15, Pengalaman Pertama Trip Berdua",non-clickbait,0
Bermasalah Degan Agensi Kang Daniel Putus Kontak Dengan Member Wanna One Lainnya,non-clickbait,0
Kuasa Hukum Ahmad Dhani Siapkan Permohonan Penangguhan  Berisi Jaminan Dari Prabowo,non-clickbait,0
'LET ME LOVE YOU' Milik DJ Snake Sebenarnya Diciptakan Untuk CL 2NE1?,clickbait,1
Tayang Perdana 'WELCOME TO WAIKIKI 2' Cetak Rating Tinggi,non-clickbait,0
"Sinopsis Drama STILL 17 Episode 16, Yang Se Jong Bikin Shin Hye Sun Tersipu",non-clickbait,0
"Persaingan Perfilman Tanah Air di IBOMA 2019, Luna Maya & Vanesha Prescilla Bersaing",non-clickbait,0
"Bergabung Dengan Rans Music, Monita Tahalea Akui Senang",non-clickbait,0
"Daftar Lengkap Nominasi IBOMA 2019, Ada 'SUZZANNA' hingga 'DILAN 1990'",non-clickbait,0
"Liburan Bersama Suami, Cantiknya Priyanka Chopra Gunakan Bikini",clickbait,1
Model Majalah Playboy Mengaku Dapat Pesan Tak Senonoh Dari Tunangan Jennifer Lopez,clickbait,1
"Sinopsis Drama STILL 17 Episode 14, Kenangan Masa Lalu",non-clickbait,0
Reza Rahadian Sebut Film 'MY STUPID BOSS 2' Lebih Bagus Dari Yang Pertama,non-clickbait,0
"Sinopsis Drama STILL 17 Episode 23, Yang Se Jong & Shin Hye Sun Mulai Saling Terbuka",non-clickbait,0
Dipo Latief Biayai Nikita Mirzani Perawatan dan Liburan ke Maladewa,non-clickbait,0
"Pesawat Yang Ditumpangi Mendarat Darurat, Keanu Reeves Jadi Pahlawan",clickbait,1
"Fitting Baju Pernikahan, Ajun Perwira Tak Didampingi Calon Istri",non-clickbait,0
"Sinopsis Drama STILL 17 Episode 24, First Kiss yang Manis",non-clickbait,0
"Sinopsis Sinetron 'CINTA SUCI' Episode 309 & 310 Tayang Kamis, 11 April 2019",non-clickbait,0
"Krisdayanti Terharu, Saat Didatangi Aurel dan Azriel Saat Ultah",non-clickbait,0
"Sinopsis Sinetron 'CINTA BUTA' Episode 79 Tayang Kamis, 11 April 2019",non-clickbait,0
Pernikahan Ajun Perwira Akan Pakai Adat Bali,non-clickbait,0
"Terlibat Dalam Sinetron PPT Jilid 12, Dubes Amerika Akui Kerja Keras",non-clickbait,0
"Sinopsis Sinetron 'ORANG KETIGA' Episode 632 Tayang Kamis, 11 April 2019",non-clickbait,0
Serunya Lee Sung Kyung Dan Ra Mi Ran Kejar-Kejaran di Trailer 'GIRLS COP',non-clickbait,0
"Marah Besar Karena Pangeran William Selingkuh, Kate Middleton Ucap 1 Permintaan Ini",clickbait,1
'Kita Berbeda' Grup Musik Anak Lalaila Kids Serukan Persatuan,non-clickbait,0
7 Pasangan Dalam Drama Ini Punya Hubungan Paling Sehat!,clickbait,1
"Ditodong '73 Questions', Kim Kardashian Ceritakan Anak Keempat, Paparazi & Idolanya",non-clickbait,0
Angga Dwimas Sasongko dan Nicoline Bagi-Bagi Ilmu dengan Calon Content Creator,non-clickbait,0
Kim Kardashian Angkat Bicara Soal Kesehatan Mental Kanye West,non-clickbait,0
PMUI Festival Hadirkan Artis Ternama dan Pesulam Professional Dunia,clickbait,1
"Tak Sesuai Prediksi, Asri Welas Harus Jalani Persalinan Lebih Awal!",clickbait,1
"Rencana Pernikahan Kevin Aprilio, Tak Mau Pakai Uang Addie MS Sepeser Pun!",clickbait,1
"Tak Hanya Pandai Menyanyi, Eddy Kim Juga Jago Bermain Gitar number",clickbait,1
"Kuliah di London, El Rumi Sudah Nyoblos Duluan!",clickbait,1
Annisa Pohan Diperlakukan Bak Imigran Gelap Oleh Petugas Bandara Singapura,clickbait,1
"Sinopsis Sinetron 'ORANG KETIGA' Episode 633 Tayang Jumat, 12 April 2019",non-clickbait,0
"Beradu Akting Dengan Shan Cai Generasi Kedua, Jerry Yan Dipuji Awet Muda",non-clickbait,0
"Rilis Lagu Baru, Super Junior D&E Tampil Sangat Maskulin",non-clickbait,0
"Sinopsis Sinetron 'CINTA BUTA' Episode 85 & 86 Tayang Senin, 15 April 2019",non-clickbait,0
"Setiap Adzan Berkumandang, Roger Danuarta Langsung Bergegas ke Masjid",non-clickbait,0
"Sinopsis Sinetron 'CINTA SUCI' Episode 314 Tayang Senin, 15 April 2019",non-clickbait,0
"Lakukan Promosi di Seoul, Robert Downey Jr Dapat Sambutan Hangat",non-clickbait,0
"Minho SHINee Pamer Foto Cukur Rambut, Berangkat Wamil Diantar Sahabat",non-clickbait,0
"Sinopsis Sinetron 'ANAK LANGIT' Episode 1096 & 1097 Tayang Senin, 15 April 2019",non-clickbait,0
"Serunya Dinner Bareng Prilly Latuconsina di Bali, Bagi Tips Kecantikan hingga Curhat",clickbait,1
"Sinopsis Drama STILL 17 Episode 25, Titik Cerah Pencarian Shin Hye Sun",non-clickbait,0
"10 Juta Views 'Boy With Luv' di YouTube Sempat Menghilang, ARMY Layangkan Protes",non-clickbait,0
"Unggah Foto Candid Jepretan Reino Barack, Rambut Syahrini Berantakan",clickbait,1
"Sinopsis Drama STILL 17 Episode 26, Pertemuan dengan Kawan Lama",non-clickbait,0
Song Hye Kyo Tandatangani Kontrak Dengan Rumah Produksi Hong Kong Milik Wong Kar Wai,non-clickbait,0
"Tanpa Kabar, Jeno dan Jaemin NCT Dream Diam-diam Kunjungi Indonesia",non-clickbait,0
Ini Alasan Kenapa Captain America Dibuat Tetap Hidup di 'AVENGERS: ENDGAME',clickbait,1
"41 Idola yang Pilih Tinggalkan SM Ent, Sebagian Besar Karena Nggak Cocok Kontrak",clickbait,1
"12 Foto Wajah Asli Idol K-Pop Saat Bangun Tidur, Ada Lisa Blackpink - V BTS!",clickbait,1
"Sinopsis 'THE CURSE OF THE WEEPING WOMAN', Hantu La Llorona Penculik Anak Kecil",non-clickbait,0
"Jisoo dan Jennie BLACKPINK 'Cover Keong Racun', Kocak Banget!",clickbait,1
"Derita Tumor Otak, Penampilan Agung Hercules Kini Berubah Drastis",non-clickbait,0
Dedey Risjad Mantan Suami Diana Pungky Nikahi Gwen Priscilla Ex-Personel Mahadewi,non-clickbait,0
Akhirnya Meghan Markle dan Pangeran Harry Temukan Pengasuh untuk Baby Archie,non-clickbait,0
Adik Angela Gilsha Larang Bayi Naik Pesawat: Ajarin Diam atau Mulutnya Diselotip!,clickbait,1
13 Raja dan Ratu Dance (Dancing Machine) SM Entertainment dari Masa ke Masa,clickbait,1
"Ditelepon Sasaeng Fans Saat Live, Ini yang Dilakukan Jungkook BTS",clickbait,1
Netizen Kritik Kakak Jinhwan iKON Usai Sebut BewhY dalam Unggahannya,non-clickbait,0
"Kathryn Mayorga, Mengaku Diperkosa Cristiano Ronaldo 10 Tahun Lalu",clickbait,1
Detektif Kematian Tupac Shakur Ungkap Pembunuh Sang Rapper yang Sebenarnya,clickbait,1
"Bertabur Bintang Remaja, DoReMi & You Penuh Pesan Positif Buat Generasi Muda",non-clickbait,0
"Perankan Doyok di 'MENDADAK KAYA', Fedi Nuril Ingin Bernasib Seperti Rami Malek",non-clickbait,0
"Usai Brand New Music, Kini Starship Entertainment yang Keluhkan Privasi Trainee",non-clickbait,0
"Anak Sulung Wisuda, Tommy Soeharto dan Tata Cahyani Foto Bersama",non-clickbait,0
"Disebut Masuk Islam Karena Sabrina, Deddy Corbuzier: Cemen Amat",clickbait,1
"Bikin Kuis, Gibran Rakabuming Janjikan Hadiah Sneakers Yeezy Bernilai Fantastis",clickbait,1
"Viral! Persamaan Gaya Kai EXO dan Krystal f(x), Bikin Fans Baper Sendiri",clickbait,1
Foto Punggung Kai EXO Ini Sering Dikira Jungkook BTS Oleh ARMY,clickbait,1
"Bintangi Film 'STUBER', Iko Uwais Bertarung dengan Dave Bautista",non-clickbait,0
"Dijamin Pulang Terpingkal, JICOMFEST 2019 Hadirkan Komika Internasional Paling Lucu",clickbait,1
"Pesona Jennie Blackpink yang Memikat, Pernah Nyanyi Bareng Seungri",non-clickbait,0
"Umumkan Hubungan dengan Ashley Benson Setelah Satu Tahun, Ini Alasan Cara Delevigne",clickbait,1
"Putuskan Jadi Mualaf, Deddy Corbuzier Ingin Sampaikan Secara Halus ke Keluarga",non-clickbait,0
Aktor Ternama Korea Ini Akui Bersusah Payah Melunasi Hutangnya,clickbait,1
"8 Foto Visual Bomb V BTS Vs Cha Eun Woo, Beda Gantengnya Bikin Galau Milih",clickbait,1
"Syuting Serial Baru, Pakai Hijab Prilly Latuconsina Bikin Adem",clickbait,1
"11 Drama Korea 2019 yang Tak Boleh Dilewatkan, Masih Gagal Moveon",clickbait,1
"Chanyeol EXO Laporkan 2 Sasaeng Fans, Penggemar Pertanyakan Teman Wanitanya",non-clickbait,0
JICOMFEST Day 1: List Hiburan yang Bikin Ngakak Berat di Daihatsu Stage,non-clickbait,0
"Kerja Bareng Aryan Khan Isi Suara 'THE LION KING' Versi Hindi, SRK Dituding Nepotisme",non-clickbait,0
"Inilah Sosok CEO Baru YG Entertainment, Seorang Wanita",clickbait,1
Sah! Deddy Corbuzier Baca Dua Kalimat Syahadat Dibimbing Gus Miftah di Jogja,clickbait,1
"Ada Gilang Dirga Show di JICOMFEST 2019, Siapa Lagi yang Melucu di Hari Pertama?",clickbait,1
"Perasaan Deddy Corbuzier Setelah Mualaf, Bebas dan Plong!",clickbait,1
"Setelah Pelembut Pakaian, Jungkook BTS Bikin Minuman Ini Ludes Terjual",clickbait,1
"9 K-Pop Idol Bak Dewi Pakai Gaun Mewah: Suzy, Yoona SNSD & Jennie BLACKPINK",clickbait,1
"Freddy Prahmana Terlibat Konten Horor Youtube, Syuting Hingga Luar Negeri",non-clickbait,0
"Pesbukers Dihentikan dan Pemain Lain Liburan ke Eropa, Sapri Pantun Pilih Jualan",non-clickbait,0
"Day 2, Nonton Celebrity Stand Up dan Show Keren Lainnya di Bing Stage JICOMFEST 2019",non-clickbait,0
"Nikita Mirzani Upload Foto Istri Haji Sam, Tulis #Restu & Bahas Jet Pribadi",non-clickbait,0
"Dipotret dengan Kamera Ponsel, Foto V BTS Ini Jadi Perbincangan Netizen",clickbait,1
"Terlalu Banyak Makan Sate Kambing, Penyebab Rossa Harus Dirawat di Singapura",non-clickbait,0
"Antara Chika Jessica dan Lucinta Luna, Manakah Yang Lebih Mirip Lisa BLACKPINK?",clickbait,1
"Terlalu Banyak Makan Sate Kambing, Penyebab Rossa Harus Dirawat di Singapura",non-clickbait,0
"Meski Hamil, Yasmine Wildblood Tetap Full Urus Si Sulung",non-clickbait,0
"Jadi Tulang Punggung Keluarga Sepeninggal Olga, Billy Syahputra: Bersyukur Sama Allah",non-clickbait,0
Seungri Akhirnya Akui Ikut Sebarkan Video Seks Ilegal,clickbait,1
"Berawal Nekat, Gading Marten Terjun Dunia Fotografi",non-clickbait,0
"Sinopsis '100 DAYS MY PRINCE' Episode 5, Jasad Putra Mahkota Berhasil Ditemukan",non-clickbait,0
"Deolipa Project Rilis Single Ketiga, Bergenre Blues dan Menyayat Hati",clickbait,1
"Tulis 'Orang-Orang Biasa', Andrea Hirata Perjuangkan Pendidikan untuk Kaum Tak Mampu",non-clickbait,0
"Saat Dinyanyikan Lagu 'Sang Penggoda', Tata Janeeta:  Luna Semangat Jangan Nangis",non-clickbait,0
Reaksi Reino Barack Saat Melihat Jerawat di Pinggir Hidung Syahrini,non-clickbait,0
Bukti Percakapan Seungri Bagikan Foto Wanita Telanjang di Grup Chat,clickbait,1
Beberapa Bintang Bollywod Cantik Yang Kini Dapat Penghargaan Aktris Terburuk,clickbait,1
Ini Alasan Produser 'PERSONA' Pilih IU Jadi Pemeran Utama,clickbait,1
"Perayaan Haul Olga, Billy Syahputra Cuma Bisa Mendoakan",non-clickbait,0
"Duet Bersama Gempi di Panggung, Gisella Anastasia Yakin Gading Pasti Bangga",non-clickbait,0
"Soal Kembali Berpindah Keyakinan, Ini Tanggapan Pengacara Steve Emmanuel",clickbait,1
Billy Syahputra Undang Anak Yatim Pada Haul Olga,non-clickbait,0
"Tora Sudiro Rencana Beli Motor Baru, Istri Mengaku Kesal",non-clickbait,0
"Menikah Sejak Usia Muda, Pasangan Seleb Ini Jauh Dari Gosip Miring",clickbait,1
"Terjun Ke Dunia Akting, Para Artis Ini Ada Yang Mulai Sejak Masih Belia",clickbait,1
"Batalkan Pernikahan, Nicolas Cage Jadi Pengantin Hanya Empat Hari",non-clickbait,0
"Peringati Tahun Ke-13, Miley Cyrus Jadi Hannah Montana Kembali",non-clickbait,0
Tom Cruise Larang Mantan Istri Hadiri Pernikahan Sang Putra,non-clickbait,0
"Mulai Go Public, Jennifer Dunn - Faisal Haris: Masha Allah Bahagia Luar Biasa",clickbait,1
"Nyanyikan OST 'KELUARGA CEMARA', Gisel Menangis di Depan Gempi",non-clickbait,0
Mantan Staff Wanna One Ungkap Perangai Buruk Kang Daniel,clickbait,1
"Sering Ditinggal Aktivitas Ibunya, Anak-Anak Cornelia Agatha Khawatir",non-clickbait,0
"Gara-gara Nasi, Bomi Apink Masuk UGD",clickbait,1
Nagita Slavina Jadi Target Shireen Dan Zaskia Sungkar Grebek Lemari Artis,non-clickbait,0
"Dipanggil atas Kasus Penganiayaan, Nikita Mirzani Muntah di Depan Penyidik",non-clickbait,0
"Dhawiyah Resmi Menikah, Iis Dahlia Sampaikan Rasa Bahagia",non-clickbait,0
"Lebarkan Sayap ke Dunia Bisnis, Manajer Artis Markoneng Kenalkan 'BOM'",non-clickbait,0
"Sinopsis '100 DAYS MY PRINCE' Episode 7, Moo Yeon Bertemu Dengan Putra Mahkota",non-clickbait,0
"Jadi Janda Kedua Kalinya, Ratna Dilla Merasa Puas",non-clickbait,0
"Sinopsis 'HOBBS AND SHAW', Aksi Dua Musuh Berteman Musnahkan Virus Mematikan!",clickbait,1
Enda Putuskan Terjun ke Dunia Politik: Aku Mau Jadi Calon Walikota,non-clickbait,0
"Tak Banyak yang Tahu, Agung Hercules Pernah Berperan Jadi Milky Man di 'SARAS 008'",non-clickbait,0
"Romance-Thriller, Ini Deretan Drama Korea Terbaru yang Seru Ditonton Streaming",clickbait,1
"Sinopsis '100 DAYS MY PRINCE' Episode 6, Kasim Yang Dibunuh dan Hong Sim Diculik",non-clickbait,0
"2 Inisial Baru dalam Jaringan Narkoba Jefri Nichol Tertangkap, Rekan Artis?",clickbait,1
Reza Rahadian Inginkan Lebih Banyak Layar di Momentum Hari Film Nasional,non-clickbait,0
"Sang Ayah Menikah Dengan Jennifer Dunn, Shafa Harris Ungkap Kondisi Ibunya",non-clickbait,0
"Terjawab, Begini Cara Captain Marvel Temukan Tony Stark di Luar Angkasa",clickbait,1
"'Raven Is Odd', Bentuk Kepedulian Rachel Vennya Terhadap Kesehatan Mental",non-clickbait,0
"Andhika Pratama Larang Ussy Sulistiawaty Tonton Aksinya di JICOMFEST 2019, Ada Apa?",clickbait,1
Resepsi Tania Nadira Didominasi Royal Blue - Sebar 2000 Undangan Termasuk Jokowi,non-clickbait,0
"Diminta Ajarin Musik Ke Aliyah, Dul Jaelani: Ajarin Cinta Aja",non-clickbait,0
"7 K-Pop Idol Makin Ganteng Dengan Rambut Hitam Legam, Suga BTS - Johnny NCT",clickbait,1
"Gandeng Desainer Top, Wanda Ponika Rilis Koleksi Perhiasan 'Wandaful Women'",non-clickbait,0
Baby Sexyola Pakai Gaun & Bagi-Bagi Uang di Pasar,non-clickbait,0
"Foto Jihyo TWICE Sering Datangi Rumah Kang Daniel, Sudah 7 Bulan Pacaran?",clickbait,1
"JICOMFEST 2019 Day 1 Berakhir Pecah, Para Komika Sukses Bikin Penonton Kompak Ngakak",non-clickbait,0
"Fakta Unik Apristiyah Kekasih Guntur Triyoga, Kerap Bagikan HP Untuk Karyawan",non-clickbait,0
"Rayakan Hari Jadi ke-12, Member Girls' Generation Bagikan Potret Penuh Cinta",non-clickbait,0
"Jihyo TWICE dan Kang Daniel Pacaran, Begini Komentar Dari Netizen Korea",clickbait,1
Berkas Nikah Ini Ungkap Agama Rina Nose Yang Sebenarnya,clickbait,1
"Nikita Mirzani Bajunya Dibilang Norak, Langsung Semprot dan Sebut Harga Selangit",non-clickbait,0
"Fakta Unik Nicky Astria, Sempat Dimusuhi Anak-Anak Rieta Amilia",non-clickbait,0
"Bertabur Bintang di Axis Stage, Gilang Dirga: JICOMFEST 2019 Bikin Komedi Naik Level",non-clickbait,0
Reaksi Kaget Gading Marten Saat Dengar Gempi Sebut Nama Wijaya Saputra,clickbait,1
"Gara-Gara Farhat Abbas, Galih Ginanjar Kena Hukuman dan Dipindah Sel Isolasi",non-clickbait,0
"Pelukan dan Gandengan Tangan, Roy Kiyoshi dan Evelyn Nada Anjani Resmi Pacaran?",clickbait,1
"Kang Daniel - Jihyo TWICE Pacaran, Kenapa Lagu Baekhyun EXO 'UN Village' Trending?",clickbait,1
Penggemar Kang Daniel Donasikan 10.000 Keping Album untuk Palang Merah Korea,non-clickbait,0
"5 Foto Irish Bella Jalani Maternity Shoot, Cantik dan Elegan Bagaikan Boneka",clickbait,1
"9 Foto Rumah Nabila Syakieb, Klasik dan Kamar Putrinya Bagaikan Ruangan Princess",clickbait,1
Tips #AntiNgaret Berburu Tiket Konser KPOP Idola,clickbait,1
"Diary Waktu SD Beredar, Agama Sehun EXO Terungkap",clickbait,1
Nama Asli Chef Juna Terungkap Saat Unggah Sertifikat Kompetensi,clickbait,1
"Galih Ginanjar Minta Maaf, Pihak Keluarga Fairuz: Bukannya Kasihan Malah Makin Kesal",non-clickbait,0
"Terungkap! Begini Penampakan Kamar Shahrukh Khan di Mannat, Luas dan Mewah",clickbait,1
"Umi Pipik Dikabarkan Nikah Diam-Diam dengan Sunu Matta, Abidzar Buka Suara",non-clickbait,0
Ricky Martin dan Jwan Yosef Akhirnya Bagikan Wajah Cantik Anak Mereka di IG,non-clickbait,0
"Princess Charlotte Kembali Pamer Pose Gemas, Sampai Bikin Kate Middleton Meleleh!",clickbait,1
"Tak Sampai 24 Jam, MV Solo V BTS 'Winter Bear' Peroleh 2 Juta Views",non-clickbait,0
Alasan Raffi Ahmad Kirim Hewan Kurban ke Pesantren Suami Kartika Putri,clickbait,1
"Terungkap, Choi Siwon Takjub Pada Satu Hal Ini Dari Fans Indonesia",clickbait,1
"Diego Michiels Baru Menikah, Istrinya Dikabarkan Sudah Berbadan Dua",clickbait,1
Hilda Vitria Trauma Lihat Buku Nikah di Lokasi Syuting,non-clickbait,0
"10 Film Horor Indonesia yang Perlu Kamu Tonton, Dijamin Bikin Merinding",clickbait,1
Rapper Nipsey Hussle Tewas Setelah Ditembak Bertubi-tubi di Depan Tokonya,non-clickbait,0
"Sinopsis '100 DAYS MY PRINCE' Episode 8, Moo Yeon Terkena Panah dan Won Deuk Kecewa",non-clickbait,0
"Sinopsis Sinetron 'CINTA SUCI' Episode 295 Tayang Senin, 1 April 2019",non-clickbait,0
"Persiapan Mepet, Rina Mubal Arum Tetap Hadirkan Koleksi Glamour di IFW 2019",non-clickbait,0
"Ditelepon Reino Barack Saat Mau Manggung, Syahrini: Sabar Sebentar Lagi Istri Pulang",non-clickbait,0
Deretan Film Indonesia Yang Tayang di Bioskop Bulan April 2019,non-clickbait,0
"Tampil Pertama Kali di Konser Pasca Menikah, Netizen Tuduh Syahrini Lipsync",non-clickbait,0
"Tak Unggah Hal Romantis, Ardi Bakrie Usili Nia Ramadhani di Ulang Tahun Pernikahan",non-clickbait,0
"Suri Jabrik, Gadis Cantik Keponakan Luna Maya Yang Ternyata Jago Surfing",non-clickbait,0
"Rio Motret, Andaws, dan Bubah Alfian Berbagi Tips Profesional untuk NIVEA XPERT Squad",non-clickbait,0
"Sinopsis Sinetron 'CINTA BUTA' Tayang Senin, 1 April 2019",non-clickbait,0
"Sinopsis '100 DAYS MY PRINCE' Episode 9, Kasim Yang Masih Hidup",non-clickbait,0
"Sinopsis Sinetron 'ORANG KETIGA' Tayang Senin, 1 April 2019",non-clickbait,0
"Vicky Prasetyo Sedang Berduka, Sang Kakek Meninggal Dunia",non-clickbait,0
"Lebih Meriah, Festival Pesona Tambora 2019 Hadirkan Tari Kolosal Garapan Denny Malik",clickbait,1
Via Vallen Senang Dangdut Rajai Musik Indonesia,non-clickbait,0
Personil Spice Girl Akhirnya Buka Suara Soal Tudingan Hubungan Sesama Jenis,clickbait,1
"Sinopsis Sinetron 'ANAK LANGIT' Tayang Senin, 1 April 2019",non-clickbait,0
"Sinopsis '100 DAYS MY PRINCE' Episode 10, Raja Memberi Perintah Pada Menteri Membunuh",non-clickbait,0
"Beruntung, Tiga Fangirl Asal Indonesia Ini Diantar Ayah Yunhyeong iKON",clickbait,1
"Sinopsis Sinetron 'CINTA SUCI' Episode 299 & 300 Tayang Kamis, 4 April 2019",non-clickbait,0
"Barusan Putus, Millendaru Sebut Sang Mantan Sebagai Pacar Yang Paling Disayang",clickbait,1
"Sinopsis Sinetron 'CINTA BUTA' Episode 69 Tayang Kamis, 4 April 2019",non-clickbait,0
Terungkap! Nikita Mirzani Tak Berani Berseteru dengan Sosok Ini,clickbait,1
"Sinopsis Sinetron 'ORANG KETIGA' Episode 626 Tayang Kamis, 4 April 2019",non-clickbait,0
"Sinopsis '100 DAYS MY PRINCE' Episode 11, Putra Mahkota Ditemukan",non-clickbait,0
"Sinopsis Sinetron 'ANAK LANGIT' Episode 1081 Tayang Kamis, 4 April 2019",non-clickbait,0
"Trailer 'JOKER' Dengan Joaquin Phoenix, Kisah Sang Legenda Psikopat Yang Bikin Iba",non-clickbait,0
Daftar Lengkap Nominasi Indonesian Box Office Movie Awards 2019 yang Tayang Di SCTV,non-clickbait,0
"Sabrina Dilecehkan Follower, Deddy Corbuzier Jelaskan Bisa Ciduk - Bahaya Si Pelaku",non-clickbait,0
"IBOMA 2019 Bakal Bertabur Bintang, Yuk Intip Siapa Saja Pengisi Acaranya",clickbait,1
"Viral, Editan Krystal f(x) & Jennie BLACKPINK Yang Bikin Kai EXO 'Melongo'",clickbait,1
"Pemilu Semakin Dekat, Begini Harapan Prilly Latuconsina",clickbait,1
"Check Up Hasil USG, Nikita Mirzani Bersyukur Bayinya Sehat",non-clickbait,0
"Diet dan Fitness Ketat, Agnez Mo Tak Menyangkal Sesekali Makan Junk Food",non-clickbait,0
"Kalahkan Kang Daniel, Akun Instagram Pangeran Harry Dan Megan Markle Cetak Rekor Baru",non-clickbait,0
"Mengaku Sudah Move On, Dita Soedarjo Doakan Denny Sumargo",non-clickbait,0
"Masuk Dua Nominasi Billboard Music Award, BTS Jadi Trending Topic di Twitter",non-clickbait,0
