title,label,label_score
"Transaksi Narkoba Bawa Keluarga, Ketangkap, Anak Istri Jerit-jerit",clickbait,1
"Kemenag : Pasangan yang Mau Nikah, Harus Dites Narkoba",non-clickbait,0
"50 Polisi Gendut Dipaksa Ikut Program Diet, Lihat Ukuran Perutnya Nih..",clickbait,1
"Beginilah Kondisi Iwan, Pria Gangguan Jiwa Karena Kecanduan Game Hape",clickbait,1
"Komplotan Maling Nangis Kena Dor, Modusnya Bikin Kelen Geleng-geleng Kepala",clickbait,1
"Lagi Pesta Ganja Digrebek Polisi, Pemuda Ini Ngompol di Celana",clickbait,1
BRAKK!! Truk Ngebut Lindas 3 Pengendara Motor di Jalan Gatsu Medan,clickbait,1
"Ini Kriteria Penerima Kartu Prakerja, Apakah Anda Termasuk Salah Satunya?",clickbait,1
"Ketauan Poligami, Suami Lagi Tidur Disiram Air Panas, Tewas!",clickbait,1
"Hotnews!! Diciduk Polisi, Nunung Positif Pakai Narkoba",clickbait,1
Warga Medan Labuhan Tertimpa Pohon di Jalan Imam Bonjol,non-clickbait,0
"Sudah Dikafani, Bangkit Lagi, Ternyata Pura-pura Mati Karena Banyak Utang",clickbait,1
"Gagal Nyuri di Masjid, Dua Maling Motor Tewas di Hajar Massa di Tuasan",clickbait,1
"Suami Barusan Keluar Rumah, Istri Masukkan Selingkuhan, Kemudian... Crottt...",clickbait,1
"Disuruh Kecilkan Volume Musik saat Magrib, Pria Ini Malah Bunuh Tetangganya dengan Tombak",clickbait,1
"54 Pabrik Tutup, 64 Ribu Pengangguran Tercipta, Pemerintah : Karena Upah Terlalu Tinggi",non-clickbait,0
"Ketua Dewan Komisioner OJK : Kalau Semua Pemuda Jadi PNS, Negara Rugi",non-clickbait,0
"Presiden Kunjungi Danau Toba, Samosir Digoyang Gempa",clickbait,1
"Kepling Hingga Camat Cuek, Nenek Renta dan Lumpuh Datangi Disdukcapil Medan, Mau Buat eKTP",non-clickbait,0
"Mahasiswa Ini Ciptakan Alat Ubah Plastik ke BBM, Warganet : Awas Ditangkap Dik...!!",clickbait,1
"5,2 Juta Penerima Bantuan BPJS Dihapus, Iuran BPJS Bakal Dinaikkan",non-clickbait,0
"Truk Angkut Tanah Menimpa Sigra, Hanya 1 Balita yang Selamat",non-clickbait,0
"Awas!!! Kibarkan Bendera Kusut, Koyak dan Luntur Bisa Kena Pidana",clickbait,1
"Rupiah Merosot Lagi, Menko Darwin Terkejut Lalu Bilang : Nanti Juga Balik Lagi...",clickbait,1
"Agus Lagi Nafsu, Lisa Diciumi, Terus Dibuka Nananya, Eh... Rupanya Laki-laki Juga, Padahal Udah Minum Obat Kuat!",clickbait,1
"Sakti Banget Bro!! Saldo Rp 0, Tapi Bisa Transfer Milyaran, Begini Modusnya...",clickbait,1
"Kementan : Penangkapan Petani Aceh Sudah Tepat, Demi Melindungi Petani Juga",non-clickbait,0
"Ibunya Meninggal Ditabrak Mobil, Bocah Ini Tak Bisa Ikut Membantu Menyapu Jalan Lagi...",clickbait,1
Anda Penikmat Kopi Susu? Ini Bahaya yang Mengintai...,clickbait,1
"Gerebek Kampung Narkoba, Kapolsek Masuk Rumah Sakit Setelah Dikeroyok Puluhan Pecandu",clickbait,1
"Jaga Paspor Anda, Kalau Hilang Dendanya Mahal, Ngurusnya Ribet",clickbait,1
"Di Depan Presiden, Khatib Shalat Id Ceramah Tentang Utang dan Mendustakan Agama",non-clickbait,0
"Innalillahi... Asyik Video Call di Pinggir Rel, 2 Emak-emak Disambar KA",clickbait,1
"Izinkan Investor China, Militer Filipina Peringatkan Duterte, ""Banyak pekerja Cina masuk Filipina!""",clickbait,1
"Supermarket Pertama di Medan Diambil Alih Pemko, Setelah Puluhan Tahun Jadi Markas OKP",non-clickbait,0
"Tergiur Foto Cewek di Medsos, Rela Terbang dari Korea, Endingnya Lucu Tapi Tragis",clickbait,1
"Kebakaran di Marelan, Bocah Meninggal Gara-gara Terkunci di Kamar",non-clickbait,0
Intel Kodim 1804 Sorong Tangkap Oknum TNI Penjual Amunisi ke KKSB OPM,non-clickbait,0
"Politisi PSI Kecam Pemuda yang Merazia Buku Berbau Komunis, ""Mereka Melawan Hukum!""",clickbait,1
"""Maaf Bu Guru. Bukannya Saya Nggak Mau Makan, Tapi Tidak Ada Beras Lagi di Rumah""",clickbait,1
"Artis Lebanon : Warga Palestina Seperti Monster,  Mereka Pantas Dibakar",clickbait,1
Warning Buat Warga Medan Utara yang Sering Melintas di Kawasan Ini,clickbait,1
"Begal vs Polisi Adu Tembak di Jalinsum, Mobil Polisi Dibawa Kabur",clickbait,1
"Kepala Ditikam Pisau, Driver Ojol 'Dibuang' di Tempat Sampah, Motor Dilarikan Begal di KIM 2",clickbait,1
"Penjelasan Petinggi PLN Terlalu Panjang, Jokowi Marah dan Langsung Pergi, Padahal...",clickbait,1
Begal Bersajam di Bandar Setia Tewas Setelah Ditunjang Korbannya,non-clickbait,0
Keluarga Mbah Moen Minta HRS Menjadi Imam Sholat dan Doa di Pemakaman,non-clickbait,0
"Pilkada Medan Diisi Tokoh Muda, Dari Menantu Jokowi Hingga Timses Prabowo",non-clickbait,0
"Hiii... Lintah Danau Toba Masuk ke Hidung Turis, Nggak Bisa Ditarik, Akhirnya...",clickbait,1
"Gugatan Gerindra Dikabulkan, MK Perintahkan KPU Hitung Ulang",non-clickbait,0
"Aksi Mahasiswa Papua Melebar ke Medan dan Bandung, ""Papua Bukan Merah Putih... """,clickbait,1
"Gawat! Hampir 50% Surat Utang Negara Dimiliki Asing, Menko Darmin : Kita Bisa Terbanting!!!",clickbait,1
"Kristina Gultom Dibantai Suami Tetangganya, Kronologinya Sadis Kali!!!",clickbait,1
Memek Ditetapkan Sebagai Warisan Budaya Tak Benda Indonesia,clickbait,1
"Mulai Besok Hingga Bulan Depan, Akan Ada Razia Besar-besaran",clickbait,1
DUARRR!! Pengembala dan 19 Kerbau di Tapteng Tewas Seketika,clickbait,1
"Pemeliharaan Jaringan, Ini Daerah di Medan yang Terkena Pemadaman Listrik",clickbait,1
"TRENDING TOPIC!!! Siswa SMKN 7 Medan Minta Keadilan, Polantas Malah Kabur",clickbait,1
Hajab Kali Ah!! Warga Miskin yang Mau Dibedah Rumah pun Dipungli,clickbait,1
"Bajing Loncat di Mabar Makin Meresahkan, ""Kau Laporkan Aja ke Polisi, Gak Takut Aku!""",clickbait,1
"Polisi yang Dipecat Karena Ketahuan Ngojek, Punya 8 Anak dan Terjerat Riba",clickbait,1
"Posting Membantu Siswa Miskin, Guru Honorer Malah Dituntut",clickbait,1
Viral! Pengendara RX King Tersungkur Kena Tendangan Maut Pak Polisi,clickbait,1
"Viral Paskibra Yatim Digantikan Anak Pejabat, Bupati : Anak Saya Luar Biasa...",clickbait,1
"Hari Pertama Operasi Patuh Toba 2019, Sudah Terjaring 1828 Pelanggaran",non-clickbait,0
"Lolos Dari Hukuman Mati, Kekayaan Bandar Narkoba Ini Kalahkan Sandiaga Uno",clickbait,1
"Diserbu dan Dikepung Ribuan KKSB, 1 Anggota TNI Wafat, 5 Polisi Cedera",non-clickbait,0
"Tendang Pengendara Hingga Tersungkur, Dua Personel Polisi Terancam Dipecat",clickbait,1
Kronologi Lengkap Istri Bunuh dan Bakar Suami Beserta Anak Tiri,clickbait,1
Bule Asal Swedia Ini Ngaku Simpan Rp800 Triliun di Bank Mandiri,clickbait,1
"Sah!!! Mulai Bulan Depan Beban Hidup Rakyat Makin Berat, Iuran BPJS Naik 100%",clickbait,1
"Nekat Putar Balik Saat Razia, Siap-siap Dikejar Polisi",clickbait,1
"Jayapura Mencekam! Kantor-kantor Dibakar, Warga Sembunyi di Rumah",clickbait,1
UPDATE NEWS!!! Selatan Jawa Terancam Gempa Dahsyat dan Tsunami 20 Meter,clickbait,1
"Banting Tulang jadi Ojol, Pria Ini Histeris saat Pulang ke Rumah, Kenyataan Pahit yang Bisa Bikin Bunuh Diri!!!",clickbait,1
"MUI Sumut Buka Suara, Bolu Meranti Belum Penuhi Syarat Standar Jaminan Halal",non-clickbait,0
"Pemerasan Modus Tangkapan Narkoba, 4 Oknum Polisi Diamankan",non-clickbait,0
"Skenario Penipuan Makin Canggih, Warga Medan Nyaris Kehilangan Rp24juta",clickbait,1
"Fenomena Payung Awan di Puncak Rinjani setelah Gerhana Bulan, Ini Penjelasan Ilmiahnya...",clickbait,1
"15 Tahun Jadi Guru Honorer, Bu Nining Tinggal di Toilet Sekolah",non-clickbait,0
"Lihat Istri Tetangga Pakai Baju Seksi, Petugas Linmas Jadi Pengen Masuki",clickbait,1
"Perut Ditendang, Emak-emak Brayan Bengkel Dibegal, Warga : Pelakunya Itu Itu Saja!",clickbait,1
"Sempat Semangati Bu Ani Yudhoyono, Kini Pak Sutopo pun Berpulang...",clickbait,1
Gelombang Panas Ekstrem Bikin Lampu Mobil dan Lampu Lalulintas Meleleh,clickbait,1
"Coba-coba jadi PSK, Pelanggan Pertamanya Ternyata Suami Sendiri",clickbait,1
"Bos Pabrik Korek Api Ditangkap di Hotel Bintang 5, Nggak Pernah Urus Izin dan Bayar Pajak",clickbait,1
"Ationg Penganiaya Wartawan Masih Bebas, Lokasi Judinya Aktif di Bulan Puasa",clickbait,1
Jokowi : Prabowo dan Sandi adalah Negarawan Sejati,non-clickbait,0
"Pejabat Kemenpora Minta Fortuner, Gara-gara Pajero Sport-nya Nggak Bisa Kejar Menteri",clickbait,1
"Kapolres : Tembak Debt Collector yang Sita Motor di Jalan, Leasingnya Juga Diproses",clickbait,1
5 Manfaat Mandi Pakai Air Dingin untuk Kesehatan,clickbait,1
Aplikasi Edit Foto Yang Wajib Ada di Smartphone,clickbait,1
"Bos Judi Penganiaya Wartawan Tak Kunjung Ditangkap, Polisi : Masih Sibuk Pilpres Ini",clickbait,1
"Protes Honor Pemilu, Ratusan Polisi Bakar Ban, Ruangan Polres Disegel",non-clickbait,0
"Pulang Kerja, Dengar Suara Desahan Keenakan, Pas Masuk Rumah, Ternyata...",clickbait,1
"Owner Diskotek Ditangkap, Bos Judi Penganiaya Wartawan Masih Bebas",clickbait,1
"Innalillahi.. Pabrik Mancis Binjai Terbakar, Puluhan Jenazah Gosong Menumpuk!",clickbait,1
Ini Dia Pemilik dan Manajer Pabrik Mancis yang Terbakar di Langkat,clickbait,1
"Dugaan Korupsi KPU Rp 12T Dilaporkan ke KPK, Begini Rinciannya!",clickbait,1
"""Anakku Menyusul Ibunya ke Pabrik Usai Sekolah, Kini Mereka Tiada... """,clickbait,1
"Pengakuan Mantan Pekerja Pabrik Korek Api, ""Pintu Selalu Dikunci, Supaya Tak Ada yang Nyuri""",clickbait,1
"Wartawan Jadi Korban Keberingasan Aparat Keamanan,  ""Dipukul dan Dihapus Rekamannya!""",clickbait,1
"Guru Besar USU : Wali Kota Gagal, Medan Jadi Kota Tak Layak Huni",non-clickbait,0
"""Pak Kapolri, Anggota Bapak Nggak Mampu Tangkap Bos Judi Ationg!""",clickbait,1
"Sesama Caleg Golkar di Sumut Saling Sikut, ""Ada Penggelembungan Suara!""",clickbait,1
Teganya... Pabrik Minyak Goreng di Medan Pecat Karyawan Jelang Lebaran,clickbait,1
SURPRISE! Harga Tiket ke Jepang Lebih Murah daripada Jakarta-Pekanbaru,clickbait,1
Intip Keseruan Acara Bukber Perusahaan IT Terbaik di Indonesia,clickbait,1
"Innalillahi... Bu Ani Meninggal Dunia, Semoga Husnul Khotimah...",clickbait,1
"Dihajar Pendekar Silat, Kasat Reskrim Terpaksa Opname Seminggu Lebih",clickbait,1
Merinding! Ini Makna Tulisan Terakhir Ustadz Arifin Ilham,clickbait,1
"Awalnya Menggebu-gebu, Proyek Rel Medan-Aceh Mangkrak",clickbait,1
"Miris! Lama Tak Nampak, Begini Kondisi Terakhir Agung Hercules",clickbait,1
"Kapoldasu Ultimatum Warga Tanjung Mulia, ""Yang Nggak Punya Dokumen, Angkat Kaki Segera!""",clickbait,1
"Distro di Medan Dibobol Maling Berjaket Ojol, Ratusan Kaos Bergambar Kartun Lewong",clickbait,1
"PPDB Online dan Manual Ribet, Emak-emak : Naik Darah Awak Bang!""",clickbait,1
Gubsu Tempel Larangan Terima Parcel di depan Pagar Rumah Dinas,non-clickbait,0
"Tukang Pijat Dibunuh Anak Namorambe, Alasannya Bikin Pembaca Emosi!!!",clickbait,1
BKKBN : LGBT Musuh Utama Pembangunan dan Melanggar Aturan Agama,clickbait,1
"Perwira Polisi Tuduh Brigjend TNI Nyuri HP, Prajurit TNI Langsung Turun!",clickbait,1
"Dua Temuan Mayat Gegerkan Warga Langkat, Kata Pak Polisi Masih Terkait",clickbait,1
"Lebaran ke-2, Langkat Macet Parah! Hingga 21Km",clickbait,1
