title,label,label_score
Dion Wiyoko Kaget Lihat Badan Kekar Laura Basuki di Film Susi Susanti: Love All,clickbait,1
"Cukai Naik 23%, Penyerapan Cengkeh Akan Turun 30%",non-clickbait,0
"Terdampak Karhutla, Menpar: Tour de Siak 2019 Terancam Batal",non-clickbait,0
"Jadi Tersangka KPK, Istana: Imam Nahrawi Otomatis Mundur sebagai Menpora",non-clickbait,0
"Imam Nahrawi, dari Sekjen PKB, Menpora Era Jokowi hingga Terjerumus Korupsi",non-clickbait,0
Kemenpar: 2020 Pariwisata Indonesia ,non-clickbait,0
"Imam Nahrawi Sempat Bekukan PSSI, namun Royal soal Bonus",clickbait,1
Fitur WhatsApp Verifikasi Dua Langkah Perkuat Keamanan Informasi,non-clickbait,0
"Gadaikan BPKB Mobil Majikan, Sopir Pribadi Dijebloskan ke Penjara ",clickbait,1
DPR dan Pemerintah Sepakat Revisi KUHP Segera Diparipurnakan,non-clickbait,0
"YIA Beroperasi, Menpar: Yakin Target Sejuta Wisman ke Borobudur Tercapai",non-clickbait,0
"Lola Amaria Hadirkan Bahasa Jawa dan Kebhinekaan Dalam Film 6,9 Detik",non-clickbait,0
Crutchlow Ungkap Kekhawatirannya di MotoGP San Marino 2019,non-clickbait,0
7 Gerakan Simpel untuk Atasi Mata Lelah,clickbait,1
Pembangunan Ibu Kota Baru Akan Lebih Cepat dari BSD dan Bintaro,non-clickbait,0
PKB Hormati KPK Tetapkan Menpora Imam Nahrawi Tersangka Suap ,non-clickbait,0
"Menpora Imam Nahrawi Tersangka, 5 Tahun Prestasi Olahraga Indonesia Amburadul",non-clickbait,0
Wiranto: Keberadaan Dewan Pengawas Lebih Menjamin Legitimasi KPK,non-clickbait,0
"'Skak' Pengusaha Properti, Sri Mulyani: Kapan Bisa Tumbuh 10%?",clickbait,1
PKB Akan Beri Bantuan Hukum pada Menpora Imam Nahrawi,non-clickbait,0
Ibu Kota Baru Gunakan Tanah Milik Konglomerat Sukanto Tanoto?,clickbait,1
"Dipukuli Marsha Timoty dan Susan Bachtiar, Celana Jefri Nichol Sobek",clickbait,1
"Makan Buah Apel Setiap Hari, Hal Ajaib Ini Bakal Terjadi pada Tubuhmu!",clickbait,1
Cerita Pria Jepang yang Menikahi Karakter Animasi,clickbait,1
"Pengakuan Seorang ,: Jangan Menjadi Seperti Saya!",clickbait,1
"Liburan Weekend, Berkendara Jauh Perhatikan Waktu Istirahat Ideal Bagi Sopir",non-clickbait,0
Vinales Nilai Yamaha Mulai Mengejar Ketertinggalannya,non-clickbait,0
Viral Kambing Hutan Sumatera Terlihat di Gunung Dempo,clickbait,1
"Ternyata Cukai Rokok 23%, untuk Tambal Sulam Tarif yang Tak Naik di 2019",non-clickbait,0
"Kerja Keras Saja Tidak Cukup, Ini Amalan Agar Cepat Kaya",clickbait,1
Rentetan Kontroversi Iringi Perjalanan Atta Halilintar Jadi Raja Youtube Asia,clickbait,1
KPK Tetapkan Menpora Imam Nahrawi sebagai Tersangka,non-clickbait,0
"Jadi Tersangka, Menpora Imam Nahrawi Diduga Terima Suap Rp26,5 Miliar ",non-clickbait,0
Taliban: Pintu Kami Terbuka untuk Pembicaraan Damai dengan AS,non-clickbait,0
"Rupiah Menguat di Rp14.066/USD, Investor Pantau Pertemuan The Fed",non-clickbait,0
KPK Juga Tetapkan Aspri Menpora Tersangka Suap Dana Hibah KONI,non-clickbait,0
Daniel Mananta Ceritakan Ribetnya Produseri Film ,non-clickbait,0
"Gantikan Bahlil, Mardani Maming Pimpin Hipmi hingga 2022",non-clickbait,0
"Agar Hati Lembut Tak Sekeras Batu, Lakukan 7 Amalan Sederhana Ini",clickbait,1
"Lirik Lagu , Versi Bahasa Inggris dari Emma Heestres",clickbait,1
Pelatih Leicester: Maguire Buat Man United Lebih Baik,non-clickbait,0
"Viral Suster Ajak Pasien Joget Bareng, Netizen: Obat Segala Penyakit Itu Bahagia",clickbait,1
"Listrik Rumah Sering ,? Mungkin Ini Penyebabnya",clickbait,1
"Hadiri Pembekalan Caleg, Airlangga Tegaskan Munas Golkar Tetap Digelar Desember",non-clickbait,0
Kepala BNPB Sebut Pejabat Daerah Kurang Peduli dengan Karhutla,non-clickbait,0
DPR Sepakat Hapus Pasal 418 di RKUHP tentang Seks Luar Nikah,non-clickbait,0
"Ada Omnibus Law, Perizinan Properti Dipermudah",non-clickbait,0
Suzuki All New Carry Jadi Mobil Paling Diburu Konsumen ,non-clickbait,0
"Revisi UU KPK Disahkan, Wiranto: Jangan Curiga ke Jokowi Seakan Ingkar Janji ",clickbait,1
 Timnas Indonesia U-16 vs Mariana Utara Bisa Disaksikan Di Sini,clickbait,1
Polda Jateng: Bangunan Gudang Bahan Peledak di Mako Brimob Sesuai SOP ,non-clickbait,0
"Demi Pindah Ibu Kota, Setengah Aset Negara di Jakarta Rp550 Triliun Siap Disewakan ke Swasta",non-clickbait,0
"Hijrah, Artis Malaysia Tinggalkan Dunia Musik Beralih ke Misi Kemanusiaan",clickbait,1
Polda Jambi Tetapkan 19 Orang Tersangka Karhutla,non-clickbait,0
"Ikut Kajian Islam, Vanessa Angel Kenakan Gamis dan Hijab Merah",clickbait,1
Tumor yang Diderita Ibunda Rio Febrian Menyebar dalam 3 Bulan,non-clickbait,0
"Selain ,, 3 Video Seksi Kimi Hime Ini Juga Ramai Pengunjung",clickbait,1
"Demi Dongkrak Sektor Properti, Menteri Sofyan Ingin Hapus Pajak Progresif",non-clickbait,0
Pelatih Leicester Tatap Laga Kontra Man United dengan Kepercayaan Diri Tinggi,non-clickbait,0
"Polisi Periksa Kelvin, Tersangka Pembunuhan Pupung dan Dana",non-clickbait,0
KPK Bakal Umumkan Penetapan Tersangka Baru Sore Ini,clickbait,1
"Ibunda Melaney Ricardo, Sosok di Balik Perdamaian dengan Elza Syarief",clickbait,1
"IHSG Ditutup Menguat 40 Poin ke 6.276,63",non-clickbait,0
Gibran Tanyakan Mekanisme Pencalonan Wali Kota Solo Lewat PDIP ke FX Rudy,non-clickbait,0
Tol Layang Cikampek II Akan Kantongi Sertifikat Laik Operasi Bulan Depan,non-clickbait,0
"Pakai Bikini Pink Neon, Ngoc Trinh Kembali Berfoto Seksi di Bali",clickbait,1
Bos Pasukan Pembunuh Kartel Sinaloa Ditemukan Tewas di Ranjang Kekasih,non-clickbait,0
5 Makanan Khas Keraton Yogyakarta yang Legendaris,clickbait,1
Korban Tewas Diduga Akibat Miras Oplosan di Malang Bertambah Jadi 4 Orang,non-clickbait,0
Faktor Angin Jadi Penyebab Fitriani Tersingkir dari China Open 2019,non-clickbait,0
"Gelapkan Uang Ratusan Calon Jamaah Umrah, Direktur PT Damtour Belum Dijerat TPPU",non-clickbait,0
"Deretan Amalan Ringan, Nomor 2 Imbalannya Didoakan 70 Ribu Malaikat",clickbait,1
Mitsubishi Siap Pamerkan SUV Listrik di Ajang Tokyo Motor Show 2019,non-clickbait,0
"Ledakan Gudang Bahan Peledak di Mako Brimob Jateng, Korbannya Tak Ada Warga Sipil ",non-clickbait,0
"Jamu Newcastle, Adrian: Liverpool Siap Bertarung untuk 3 Poin!",clickbait,1
Performa Luar Biasa Bali United di Liga 1 2019,clickbait,1
" Tuai Kontroversi, Livi Zheng Enggan Berkomentar",clickbait,1
"Canggih, Nginap di Hotel China Dilayani Robot",clickbait,1
"Video Call, Momen Terakhir Rio Febrian Bersama Ibunda   ",clickbait,1
"Ducati Melempem di Misano, Domenicali Salahkan Aspal",clickbait,1
Australia Kembalikan Masalah Red Notice Veronica Koman ke Indonesia,non-clickbait,0
"Shandy Aulia Hobi Pilates saat Hamil, Apa Kata Dokter Kandungan?",clickbait,1
"Tren Investasi Emas Digital, soal Fluktuasi Harga Bagaimana?",clickbait,1
Kopi Lucinta Luna Terancam Tak Dapat Sertifikat Halal,clickbait,1
KPK Sita Dokumen Anggaran di Kantor BPKAD dan Bappelitbang Kepri,non-clickbait,0
"Alergi Kucing, Bibir Putri Pertama Zaskia Adya Mecca Jontor",non-clickbait,0
Menkumham Usul Pasal 418 di RKUHP Dihapus,non-clickbait,0
Google Konfirmasi Warna Coral Pixel 4 Lewat Iklan di Times Square,non-clickbait,0
"Ada Satu Catatan Buruk Ronaldo saat Bertemu Atletico Madrid, Apa Itu?",clickbait,1
Polisi Selidiki Terbakarnya Gudang Bahan Peledak di Mako Brimob Jateng,non-clickbait,0
Kadin Apresiasi Kecepatan Izin Investasi Kementan,non-clickbait,0
Ini Cara Kementan Dalam Pengamanan Penyaluran Pupuk Bersubsidi,clickbait,1
"Cerita Umar Jaya, Pembunuh Bayaran Legendaris Paling Sadis di Indonesia",clickbait,1
 Indonesia Mampu Penuhi Protein Hewani Dalam Negeri,non-clickbait,0
"Belum Pulih 100%, Lorenzo Realistis Tatap MotoGP San Marino 2019 ",non-clickbait,0
"Gudang Mako Brimob Jateng Meledak, Warga: Saya Kira Suara Petasan",clickbait,1
5 Inspirasi Hijab dengan Blazer ala Selebgram yang Bisa Kamu Coba ,clickbait,1
"Zidane Isyaratkan Hazard , saat Hadapi PSG ",non-clickbait,0
Acara yang Bertabur Bintang Tersaji di Grand Prix Season Singapore 2019,non-clickbait,0
"Detik-Detik Pembunuh Bayaran di Riau Beraksi, Skenarionya Dibuat Mirip Perampokan",clickbait,1
Pansus Pemindahan Ibu Kota Akan Panggil Anies Baswedan dan Isran Noor ,non-clickbait,0
Viral Pria Tionghoa Rapikan Alas Kaki Jamaah Masjid Setiap Salat Jumat,clickbait,1
5 Rekor di Liga Inggris yang Mungkin Takkan Terpecahkan,clickbait,1
Cristiano Ronaldo Apes Tiap Kali Balik ke Spanyol,clickbait,1
100 Orang Lebih Jadi Tersangka Kebakaran Hutan Sumatera dan Kalimantan,non-clickbait,0
Gunung Api Besar di Satelit Jupiter 'Loki' Meletus Dalam Waktu Dekat,non-clickbait,0
"Dibully Netizen, Tiga Setia Gara Jawab dengan Kata-Kata Kasar",clickbait,1
Harga Yamaha N-Max Bekas Masih Tinggi Meski Ada Honda ADV-150   ,non-clickbait,0
"Penumpang Sakit Jantung, Pesawat Thailand Mendarat di Makassar",non-clickbait,0
Revisi UU KPK Bisa Awasi Proyek Pemindahan Ibu Kota,non-clickbait,0
"Cemari Udara, 4 Industri Rumahan di Cilincing Jakut Disegel",clickbait,1
Pemerintah Akan Bangun Rusun dan Apartemen untuk PNS di Ibu Kota Baru,non-clickbait,0
"Rusia Tahan Dua Kapal Korea Utara, Salah Satunya Lepaskan Tembakan",clickbait,1
" Tuai Kritik Pedas, Ustadz Yusuf Mansur Beri Komentar Bijak",clickbait,1
Jalan Tol Layang Terpanjang di RI Dipastikan Bisa Dilintasi saat Natal dan Tahun Baru,non-clickbait,0
KPK Geledah Kantor BPKAD dan Bappelitbang Kepri,non-clickbait,0
Serangkaian Acara Menarik di F1 Grand Prix Season Singapore 2019,non-clickbait,0
Jonatan Ungkap Penyebab Kekalahan dari Shesar di China Open 2019,clickbait,1
Gubernur Sebut Kualitas Udara Jambi Sudah Tak Layak untuk Kesehatan,non-clickbait,0
Tim SAR Gabungan Cari Pesawat yang Hilang Kontak di Papua,non-clickbait,0
"Gibran Anak Jokowi Mendadak Temui Wali Kota Solo di Rumah Dinas, Ada Apa?",clickbait,1
Sebuah Mobil Tabrak Gedung Trump di New York,non-clickbait,0
"Sebabkan Penyakit Paru-Paru Serius, New York Larang Rokok Elektrik Beraroma ",non-clickbait,0
"Akui Konsumsi Narkotika, B.I eks iKON Resmi Berstatus Tersangka",non-clickbait,0
"Soal UU KPK, Ketua Kadin: Baik untuk Kepastian Dunia Usaha",clickbait,1
"Cukai Rokok Naik 23%, Pengusaha Justru Soroti Vape",non-clickbait,0
"Kapok, Jefri Nichol Tak Mau Lagi Pakai Ganja untuk Atasi Gangguan Tidur",clickbait,1
Penjualan Ritel AS Tak Mampu Hijaukan S&P 500,non-clickbait,0
Cruyff Otak di Balik Lahirnya Tiki-Taka Khas Barcelona,clickbait,1
"Jelang Liverpool vs Newcastle, Klopp Ungkap Kondisi Terkini Alisson dan Keita",clickbait,1
"Inter Hampir Kalah dari Praha, Conte Risau ",clickbait,1
"Gudang di Mako Brimob Jateng Meledak, Warga Dievakuasi",non-clickbait,0
"Gempa M5,6 Melanda Melonguane Sulut, Tidak Berpotensi Tsunami",non-clickbait,0
Startup Asal Indonesia 'Bahaso' Curi Perhatian di Budapest,clickbait,1
Wiranto Lantik 4 Pati TNI untuk Menjabat di Kemenko Polhukam,non-clickbait,0
Sop dan Ayam Geprek Jadi Menu Favorit Jefri Nichol Selama Rehabilitasi   ,clickbait,1
"Menteri Rini Rombak Lagi Direksi BUMN, Verdi Budidarmo Jadi Dirut Kimia Farma",non-clickbait,0
Pejabat AS Klaim Senjata yang Serang Fasilitas Saudi Berasal dari Iran,non-clickbait,0
"Ibunda Meninggal, Rio Febrian Langsung Pulang dari Hungaria",non-clickbait,0
"Lagi, Korban Meninggal Akibat Vape Bertambah, Total 7 Nyawa Melayang",clickbait,1
Mitsubishi Angkat Bicara Soal Peluncuran Terbaru Xpander,non-clickbait,0
Sirajuddin Dianggap Tak Layak Kritik Airlangga Hartarto,non-clickbait,0
Dewan Pengawas KPK Diyakini Bekerja Independen,non-clickbait,0
Arab Saudi Diam-Diam Jual Gedung Konsulat Tempat Pembunuhan Khashoggi,non-clickbait,0
3.000 Unit DFSK Super Cab Buatan Indonesia Siap Banjiri Pasar Filipina   ,non-clickbait,0
Demo Tuntut Selesaikan Pelanggaran HAM di Sorong Dibubarkan Polisi,non-clickbait,0
Johan Cruyff Berjaya dari Ajax hingga Barcelona,non-clickbait,0
"Gudang Mako Brimob Srondol Semarang Meledak, Petugas Pemadam Tak Berani Mendekat",clickbait,1
Jejak Islam dalam Masjid Agung yang Bentuknya Berubah Setahun Sekali,clickbait,1
"Billy Syahputra Digosipkan dengan Wanita Lain, Begini Reaksi Elvia Cerolline",clickbait,1
"Ibu Kota Pindah, Kadin: Memberikan Pemerataan bagi Daerah Lain",non-clickbait,0
Polresta Depok Belum Telusuri Aliran Uang PT Damtour,non-clickbait,0
Ewing HD Terciduk 'Mampir' di Youtube Pamela Safitri,clickbait,1
"Japek , Jadi Tol Layang Terpanjang di Indonesia",non-clickbait,0
Hummels Kecewa Dortmund Gagal Taklukkan Barcelona ,non-clickbait,0
Video Viral Pengobatan Bude Ningsih Tinampi Sudah Ditonton 10 Juta Kali,clickbait,1
Gimenez: Juventus Bukan Hanya Cristiano Ronaldo,non-clickbait,0
Sutet Hampir Gagalkan Jalan Tol Cikampek II Beroperasi Akhir 2019,non-clickbait,0
Pansus Mulai Rapat Pemindahan Ibu Kota ,non-clickbait,0
"Catatan Impresif Cristiano Ronaldo ke Gawang Atletico, Bakal Berlanjut?",clickbait,1
"Jokowi: Percepat Kemajuan Negara, Jangan Apa-Apa Antek Asing-Aseng ",clickbait,1
"Hamil 5 Bulan, Intip Gaya Seksi Shandy Aulia saat Asyik Pilates",clickbait,1
"Dikabarkan Renggang dengan Elvia Cerolline, Billy Syahputra Berikan Penjelasan",clickbait,1
Simak Kunci Taklukkan Jalan Pegunungan dengan City Car   ,clickbait,1
"Unik! Ibu Hamil Ini Malah Ngidam Jadi , Ojol Pengantar Makanan",clickbait,1
"Pecah Target, Pameran GIIAS 2019 Makassar Diserbu 25 Ribu Orang",non-clickbait,0
"Festival Kuliner Ini Siap Manjakan Lidah , di Jakarta",clickbait,1
3 Pelaku Karhutla Ditangkap Polres Banyuasin   ,non-clickbait,0
Pengusaha Properti Harap Dilibatkan Susun Regulasi dan Insentif,non-clickbait,0
"Kena Kasus Narkoba, Jefri Nichol Merasa Bersalah Ke Ellyas Pical",clickbait,1
Persija Jakarta Siap Tahan Laju Bali United,non-clickbait,0
"Tayang Esok, Berikut Sinopsis Film The Power of Love: Hayya",clickbait,1
"Tiba di Malang, Rio Febrian Langsung Hampiri Jenazah sang Bunda",clickbait,1
"Vape Semakin Diminati, Pemerintah Dorong Regulasi Rokok Elektrik",non-clickbait,0
Kabut Asap di Malaysia Tidak Semua Akibat Karhutla Indonesia,non-clickbait,0
Arsenal Konfirmasi Lacazette Bakal Absen hingga Oktober karena Cedera,non-clickbait,0
Shesar Tak Sangka Bisa Tumbangkan Jonatan di Babak Pertama China Open 2019,non-clickbait,0
"Ditolak Pemprov Riau, Anies: Kami Kirim Bantuan Karhutla ke Pemerintah Pusat",non-clickbait,0
"Susul Han Suk Kyu, Lee Sung Kyung dan Ahn Hyo Seop Gabung ",non-clickbait,0
Rossi Kaget Para Pembalap Yamaha Kompetitif di Sirkuit Misano,non-clickbait,0
Video Syur Siswi SMA di Sumsel Ternyata Disebar Pacar Korban,clickbait,1
Lampard Konfirmasi Mason Mount Cedera Engkel ,non-clickbait,0
"Takluk dari Unggulan Ke-4, Langkah Hafiz/Gloria Terhenti di China Open 2019",non-clickbait,0
Sistem Pertahanan Udara Arab Saudi Tak Berdaya Hadapi Serangan Drone,clickbait,1
Kiat Mengisi Hidup bak Botol Kosong ala Tung Desem,clickbait,1
"Viral di Medsos, Video Klip Pesona Indonesia Versi Netizen, Dijamin Auto-Ngakak!",clickbait,1
"Gunakan Bahasa Inggris, Barbie Kumalasari Disindir karena Salah ",clickbait,1
"Pria Terluka Sayat Ditemukan Bersimbah di Jatinegara, Diduga Coba Bunuh Diri",non-clickbait,0
"Diburu Pasien Luar Negeri, Pengobatan Alternatif Bude Ningsih Mendadak Viral",non-clickbait,0
"Disebut Punya Betis Besar, Vanessa Angel: Tapi Kenyal Kok",clickbait,1
"Revisi UU Disahkan, Legitimasi KPK Diyakini Tak Akan Mati",non-clickbait,0
Pesawat Twin Otter Hilang Kontak dalam Penerbangan di Papua,non-clickbait,0
Apakah Kamu Orang yang Romantis? Coba Ikuti Tes Kepribadian Ini   ,clickbait,1
"Lirik Lagu , Emma Heesters",non-clickbait,0
"Terdampak Kabut Asap, Penerbangan Yogyakarta-Samarinda Dialihkan ke Balikpapan",non-clickbait,0
"Kenaikan Cukai Rokok, Efektif Turunkan Jumlah Perokok di Indonesia?",clickbait,1
Peneliti Ungkap Partikel Polusi Udara Bisa Menembus Plasenta Ibu Hamil,non-clickbait,0
BPPSDM Yakin Indonesia Menjadi Lumbung Pangan Dunia di Tahun 2045,non-clickbait,0
Gubernur Jabar: Arsitek Harus Proaktif di Era Industri 4.0,non-clickbait,0
DPR Hormati Pihak yang Ingin Gugat UU KPK ke MK,non-clickbait,0
Farri Agri Jadi Rekrutan Anyar Persija Jakarta ,non-clickbait,0
3 Penyebab Liverpool Kalah 0-2 dari Napoli,clickbait,1
Lirik Lagu Don't Call Me Angel ,non-clickbait,0
"Satu Bulan Direhabilitasi, Jefri Nichol Rindu Keluarga",clickbait,1
Cristiano Ronaldo Pilih Bercinta dengan Georgina ketimbang Cetak Gol Indah,clickbait,1
"5 OOTD , Transparan ala Tantri Namirah   ",clickbait,1
"Seksi Berbaju Ungu, , Ikuti Tamara Bleszynski Liburan Keliling Eropa ",clickbait,1
"Jeda Makan Siang, IHSG Semakin Menguat ke 6.265   ",non-clickbait,0
Jadwal Wakil Indonesia di Semifinal Vietnam Open 2019,non-clickbait,0
"   Gandeng Gaya Makmur Putra, MNC Leasing Siap Biayai Alat Berat",non-clickbait,0
Ketua KPK ke Pegawainya: Ikhtiar Kamu Melawan Korupsi Tidak Boleh Berhenti! ,clickbait,1
Jadwal F1 GP Singapura 2019,non-clickbait,0
"Gempa M5,1 Guncang Labuha Maluku Utara, Tidak Berpotensi Tsunami",non-clickbait,0
Elza Syarief Beberkan Perkataan Nikita Mirzani yang Dianggap Menghina,clickbait,1
Suzuki Luncurkan Skuter Matik Petualang Pesaing Yamaha X-Ride   ,non-clickbait,0
Mendes Eko Dorong Reformulasi Program Transmigrasi,non-clickbait,0
"   Resep Bakpao Wortel Ayam, Menu Sehat untuk Bekal si Kecil   ",non-clickbait,0
"Revisi UU Disahkan, KPK Bentuk Tim Transisi",non-clickbait,0
"Semar Bone, Material Pengisi Tulang Ramah BPJS Kesehatan",non-clickbait,0
Arti Penting Georgina Rodriguez bagi Cristiano Ronaldo,clickbait,1
"Bicara di Sosialisasi Program KB, Anies Baswedan: Nenek Saya Anaknya 11 ",clickbait,1
"Buka Forum Titik Temu, Jokowi: Hilangkan Emosi Keagamaan",clickbait,1
"Gara-Gara Mimpi Buruk, Perempuan Ini Telan Cincin Pertunangannya",clickbait,1
"Penampakan Rumah Masa Kecil Donald Trump, Dilelang Rp40 Miliar",non-clickbait,0
7 Rekomendasi Ombudsman Soal Pelaksanaan Aturan Baru Sertifikasi Halal,clickbait,1
"Azmi Alkatiri, Sosok di Balik Viralnya Lagu ",clickbait,1
Bandara YIA Semakin Ramai Penumpang di Agustus 2019,non-clickbait,0
Kenangan Indonesia yang Punya 3 Mantan Ibu Kota,clickbait,1
"Heboh Warga Ramai , di Makam BJ Habibie, Netizen Menyayangkan",clickbait,1
Petrucci Prediksi Ducati Bakal Berjuang Keras di Misano,non-clickbait,0
Eropa Dorong Adanya Dialog untuk Selesaikan Ketegangan dengan Iran ,non-clickbait,0
Anies: Polisi Dalami Industri Rumahan di Cilincing Diduga Cemari Udara,non-clickbait,0
"Kilang Minyak Saudi Aramco Diserang Drone, Apa Dampaknya ke Harga BBM?",clickbait,1
Kenangan Manis Timnas Indonesia U-16 Menang 18-0 atas Kepulauan Mariana Utara,non-clickbait,0
Kalah dari Napoli Bukan Akhir Segalanya bagi Liverpool,non-clickbait,0
Viral Polisi Tolong Seorang Ibu yang Jalan Kaki Gendong Jenazah Bayi Baru Dilahirkan,clickbait,1
"Putri Baptis Putin Tuai Kontroversi Usai Menari Striptis di Pesta Pernikahannya	",clickbait,1
Ifan Seventeen Alami Kejadian Mistis saat Instagram Live Tengah Malam,clickbait,1
"Imbas Asap Karhutla, 2 Pesawat di Bandara SSK Pekanbaru Tak Berani Mendarat",non-clickbait,0
"Pernah Dibantai Timnas Indonesia 18-0, Pelatih Kepulauan Mariana Utara Masih Ingat ",clickbait,1
6 Cara Media Sosial Merusak Hubunganmu dengan Pacar   ,clickbait,1
